"cancer_type","ncbi_gene_id","fdr_adjusted_p_value","cancer_sample_med","normal_sample_med","log2_fold_change","p_value","gene_symbol"
"LUAD",112399,1e-20,36.179,6.856,2.3997135173602,5.48805712878601e-20,"EGLN3"
"LUAD",1073,4.3756e-19,14.375,42.669,-1.56962634356225,2.19489077650236e-18,"CFL2"
"LUAD",5083,2.6647e-15,4.479,1,2.16317666619361,1.06678945392491e-14,"PAX9"
"LUAD",6751,2.0827e-11,1.046,10.427,-3.31736937645361,6.53394353885135e-11,"SSTR1"
"LUAD",161198,2.1658e-18,24.526,129.084,-2.39592632340573,1.03938812661499e-17,"CLEC14A"
"LUAD",5427,1e-20,8.072,1.854,2.12228493048083,5.48805712878601e-20,"POLE2"
"LUAD",30001,1e-20,86.225,24.911,1.79132328696954,5.48805712878601e-20,"ERO1A"
"LUAD",1033,1e-20,21.514,2.843,2.91978977928761,5.48805712878601e-20,"CDKN3"
"LUAD",11169,1e-20,5.982,2.007,1.57558729375674,5.48805712878601e-20,"WDHD1"
"LUAD",9787,1e-20,11.758,1,3.55557077789617,5.48805712878601e-20,"DLGAP5"
"LUAD",6252,1.9749e-20,6.411,23.336,-1.86393597751721,1.06521288238141e-19,"RTN1"
"LUAD",6495,1e-20,13.31,1.954,2.76800819883087,5.48805712878601e-20,"SIX1"
"LUAD",51804,1e-20,6.392,1.202,2.41083051221679,5.48805712878601e-20,"SIX4"
"LUAD",57381,1.2747e-19,6.904,26.142,-1.92086514945737,6.59912634146342e-19,"RHOJ"
"LUAD",6710,1e-20,2.96,1,1.56559717585423,5.48805712878601e-20,"SPTB"
"LUAD",2877,1e-20,12.614,2.549,2.30702255984894,5.48805712878601e-20,"GPX2"
"LUAD",26499,1e-20,24.041,4.302,2.48241747720026,5.48805712878601e-20,"PLEK2"
"LUAD",57156,1e-20,2.894,1,1.53306492186964,5.48805712878601e-20,"TMEM63C"
"LUAD",1734,3.704e-18,3.312,1,1.72770267283724,1.74933350286078e-17,"DIO2"
"LUAD",11099,1e-20,6.288,35.655,-2.50343128129235,5.48805712878601e-20,"AL162171.1"
"LUAD",10516,1.0253e-18,33.95,151.813,-2.16081185683935,5.03544757602468e-18,"FBLN5"
"LUAD",161176,5.1844e-17,2.672,10.484,-1.97219734585437,2.29483064150943e-16,"SYNE3"
"LUAD",56967,1e-20,5.06,37.255,-2.88022477288813,5.48805712878601e-20,"C14orf132"
"LUAD",2009,2.9149e-19,6.187,22.1,-1.83673443055252,1.4774704639527e-18,"EML1"
"LUAD",26153,5.2503e-11,1.016,4.401,-2.11493096962238,1.60556306394072e-10,"KIF26A"
"LUAD",113146,1e-20,9.524,2.709,1.81380722706832,5.48805712878601e-20,"AHNAK2"
"LUAD",9824,1e-20,5.287,1.598,1.72618191845296,5.48805712878601e-20,"ARHGAP11A"
"LUAD",6447,1e-20,10.407,1.848,2.49351758459148,5.48805712878601e-20,"SCG5"
"LUAD",26585,1e-20,10.666,1,3.41494732802091,5.48805712878601e-20,"GREM1"
"LUAD",701,1e-20,6.678,1,2.73941609340103,5.48805712878601e-20,"BUB1B"
"LUAD",5888,1e-20,6.437,1.319,2.28694390425817,5.48805712878601e-20,"RAD51"
"LUAD",54866,1e-20,12.758,1,3.67333027851733,5.48805712878601e-20,"PPP1R14D"
"LUAD",171177,1e-20,18.302,2.475,2.88650088117829,5.48805712878601e-20,"RHOV"
"LUAD",3706,1e-20,6.287,1,2.65237176311637,5.48805712878601e-20,"ITPKA"
"LUAD",255189,1.1641e-19,3.535,42.092,-3.57376394076784,6.04058130384168e-19,"PLA2G4F"
"LUAD",57519,3.0435e-12,1.271,5.368,-2.07842064119522,1.00743330610426e-11,"STARD9"
"LUAD",84978,1e-20,3.315,1,1.72900887033786,5.48805712878601e-20,"FRMD5"
"LUAD",90527,1e-20,7.292,43.22,-2.56731260570774,5.48805712878601e-20,"DUOXA1"
"LUAD",53905,1e-20,10.847,108.892,-3.32752997628512,5.48805712878601e-20,"DUOX1"
"LUAD",84419,1e-20,35.175,5.46,2.68757756720404,5.48805712878601e-20,"C15orf48"
"LUAD",80031,3.2489e-15,1.582,11.563,-2.86969424616932,1.29531725044723e-14,"SEMA6D"
"LUAD",9728,2.7515e-14,22.837,73.674,-1.68978243092728,1.03568114338794e-13,"SECISBP2L"
"LUAD",342035,6.1312e-16,2.269,16.713,-2.8808422077054,2.54746559284116e-15,"GLDN"
"LUAD",84952,1e-20,10.976,60.355,-2.45912090674969,5.48805712878601e-20,"CGNL1"
"LUAD",100820829,3.2981e-16,1.139,13.72,-3.59044082935206,1.39451251565168e-15,"MYZAP"
"LUAD",145781,1.7799e-14,1,6.29,-2.65306001710456,6.78560234348272e-14,"GCOM1"
"LUAD",9133,1e-20,29.819,3.256,3.19505927197795,5.48805712878601e-20,"CCNB2"
"LUAD",9245,1e-20,8.983,1,3.16719733386726,5.48805712878601e-20,"GCNT3"
"LUAD",145741,1e-20,5.402,1,2.43349363984688,5.48805712878601e-20,"C2CD4A"
"LUAD",23604,5.0824e-19,11.867,56.252,-2.24494912619849,2.54142806371999e-18,"DAPK2"
"LUAD",79856,3.4141e-17,2.03,10.342,-2.34896357741085,1.52914080988746e-16,"SNX22"
"LUAD",9768,1e-20,6.165,1,2.62410089462811,5.48805712878601e-20,"PCLAF"
"LUAD",80119,1e-20,3.037,1,1.60264690850537,5.48805712878601e-20,"PIF1"
"LUAD",51285,1.8978e-15,10.93,32.278,-1.56225778852682,7.65820543183053e-15,"RASL12"
"LUAD",8483,1e-20,3.882,1.129,1.78175463194066,5.48805712878601e-20,"CILP"
"LUAD",22801,1e-20,6.454,1.022,2.65879838154932,5.48805712878601e-20,"ITGA11"
"LUAD",10391,7.7919e-15,1.744,9.607,-2.46168594751032,3.04183001050972e-14,"CORO2B"
"LUAD",54852,1e-20,3.157,11.822,-1.90484795993791,5.48805712878601e-20,"PAQR5"
"LUAD",9493,1e-20,10.811,2.025,2.41650616309082,5.48805712878601e-20,"AC027237.1"
"LUAD",196996,2.0587e-15,12.678,37.763,-1.57464620793846,8.29697050632911e-15,"GRAMD2A"
"LUAD",64220,1e-20,6.236,1,2.6406209280357,5.48805712878601e-20,"STRA6"
"LUAD",161753,1.526e-12,1,5.154,-2.36569253719753,5.16241074681239e-12,"ODF3L1"
"LUAD",79834,5.7487e-18,11.342,38.4,-1.75943124953153,2.68710731753356e-17,"PEAK1"
"LUAD",5923,3.0396e-20,2.689,25.046,-3.21943855423664,1.62454592805755e-19,"RASGRF1"
"LUAD",100996492,8.6253e-12,1,3.561,-1.83228243570098,2.77191147945205e-11,"CTXND1"
"LUAD",57214,5.302e-17,12.656,4.418,1.51835618111752,2.34595342465753e-16,"CEMIP"
"LUAD",6457,1e-20,1,6.954,-2.79784306706554,5.48805712878601e-20,"SH3GL3"
"LUAD",57188,4.5063e-19,1.63,10.745,-2.72072161319671,2.25841934112885e-18,"ADAMTSL3"
"LUAD",55215,1e-20,12.024,3.277,1.8754693363736,5.48805712878601e-20,"FANCI"
"LUAD",55897,1e-20,6.673,1.744,1.93593546373609,5.48805712878601e-20,"MESP1"
"LUAD",10509,1e-20,118.933,39.065,1.60620055180076,5.48805712878601e-20,"SEMA4B"
"LUAD",641,1e-20,2.918,1,1.5449798832558,5.48805712878601e-20,"BLM"
"LUAD",400456,1.2172e-18,1,4.337,-2.11669744320102,5.9373465528562e-18,"LINC01197"
"LUAD",23336,3.7116e-17,3.454,13.911,-2.00988614456676,1.65672800320449e-16,"SYNM"
"LUAD",9028,1e-20,6.529,1,2.70686204146254,5.48805712878601e-20,"RHBDL1"
"LUAD",63922,1e-20,12.377,3.869,1.67762903529396,5.48805712878601e-20,"CHTF18"
"LUAD",7177,1.0605e-14,22.968,92.509,-2.00996849347114,4.10621325573315e-14,"TPSAB1"
"LUAD",79652,1.6073e-13,22.427,74.058,-1.72341894095374,5.78799403780901e-13,"TMEM204"
"LUAD",25837,1e-20,3.575,1,1.83794324189103,5.48805712878601e-20,"RAB26"
"LUAD",21,1.9097e-20,63.768,410.569,-2.68672016213818,1.03154347794474e-19,"ABCA3"
"LUAD",899,1e-20,9.084,2.512,1.85449124181526,5.48805712878601e-20,"CCNF"
"LUAD",80178,1e-20,8.413,1,3.07262034427981,5.48805712878601e-20,"TEDC2"
"LUAD",9088,1e-20,11.18,1.301,3.10322732101276,5.48805712878601e-20,"PKMYT1"
"LUAD",4210,1.4157e-11,1,3.126,-1.64431777833758,4.4932648675591e-11,"MEFV"
"LUAD",440335,1e-20,35.6,9.175,1.95609717812319,5.48805712878601e-20,"SMIM22"
"LUAD",106144584,3.445e-13,1,5.215,-2.38266725274504,1.21851634661165e-12,"LINC01290"
"LUAD",2013,1e-20,89.61,639.091,-2.83428972728514,5.48805712878601e-20,"EMP2"
"LUAD",116028,1e-20,26.308,5.142,2.35510006010077,5.48805712878601e-20,"RMI2"
"LUAD",608,1e-20,6.564,1.858,1.82082473713106,5.48805712878601e-20,"TNFRSF17"
"LUAD",4629,1.4869e-11,21.662,98.376,-2.18313994617155,4.71186411204322e-11,"MYH11"
"LUAD",5347,1e-20,20.148,2.206,3.1911319400668,5.48805712878601e-20,"PLK1"
"LUAD",388228,1e-20,12.977,2.764,2.23112738134542,5.48805712878601e-20,"SBK1"
"LUAD",55911,3.5427e-15,9.709,33.915,-1.80452887797884,1.4099313375e-14,"APOBR"
"LUAD",6693,1.123e-19,7.036,37.15,-2.40053482284136,5.83546304499883e-19,"SPN"
"LUAD",253982,1e-20,8.411,1.719,2.29070779065554,5.48805712878601e-20,"ASPHD1"
"LUAD",79801,1e-20,4.977,1,2.31527638701493,5.48805712878601e-20,"SHCBP1"
"LUAD",23594,1e-20,10.131,1.17,3.11419615025787,5.48805712878601e-20,"ORC6"
"LUAD",84706,1e-20,27.096,4.049,2.7424423438177,5.48805712878601e-20,"GPT2"
"LUAD",23090,4.5016e-15,1,3.846,-1.94335876267781,1.78106087697497e-14,"ZNF423"
"LUAD",27324,1e-20,11.41,1.868,2.61073243146638,5.48805712878601e-20,"TOX3"
"LUAD",1066,4.6676e-11,50.126,413.177,-3.04312892872578,1.43051156765677e-10,"CES1"
"LUAD",51090,1e-20,37.354,137.729,-1.88249771769262,5.48805712878601e-20,"PLLP"
"LUAD",65009,2.1681e-12,4.249,24.91,-2.55152977281491,7.25641157831506e-12,"NDRG4"
"LUAD",1003,2.0727e-20,24.943,168.746,-2.7581464047981,1.11607308287026e-19,"CDH5"
"LUAD",146227,1e-20,5.527,1,2.46649661255207,5.48805712878601e-20,"BEAN1"
"LUAD",146225,8.6301e-11,1,3.3,-1.72246602447109,2.59671984204131e-10,"CMTM2"
"LUAD",3299,1e-20,15.634,4.939,1.66239606905535,5.48805712878601e-20,"HSF4"
"LUAD",55282,1.4967e-15,1.563,24.853,-3.99103032624041,6.07926971022417e-15,"LRRC36"
"LUAD",181,5.303e-14,1.36,15.556,-3.51579258329651,1.95999935323383e-13,"AGRP"
"LUAD",64174,1e-20,4.61,23.205,-2.33159704174085,5.48805712878601e-20,"DPEP2"
"LUAD",1001,1e-20,51.709,7.825,2.72425274766358,5.48805712878601e-20,"CDH3"
"LUAD",1728,1e-20,128.566,26.399,2.28395397818618,5.48805712878601e-20,"NQO1"
"LUAD",79152,1e-20,16.239,4.733,1.77863596669743,5.48805712878601e-20,"FA2H"
"LUAD",1012,7.4675e-14,1.376,6.98,-2.34274656639492,2.73910751316656e-13,"CDH13"
"LUAD",58189,1.7214e-14,7.41,32.161,-2.11776681809609,6.5693222260274e-14,"WFDC1"
"LUAD",51659,1e-20,9.085,1.351,2.74945883979579,5.48805712878601e-20,"GINS2"
"LUAD",400550,1.157e-16,2.002,53.022,-4.72707721067839,5.0226059602649e-16,"FENDRR"
"LUAD",2294,2.1098e-16,4.934,33.802,-2.77627898980171,9.01478385736196e-16,"FOXF1"
"LUAD",8140,1e-20,44.68,8.737,2.3544192902389,5.48805712878601e-20,"SLC7A5"
"LUAD",81620,1e-20,12.94,2.026,2.67513153807873,5.48805712878601e-20,"CDT1"
"LUAD",27132,1e-20,4.846,1,2.27679440478926,5.48805712878601e-20,"CPNE7"
"LUAD",100128881,1e-20,3.665,1,1.87381319835909,5.48805712878601e-20,"VPS9D1-AS1"
"LUAD",2175,1e-20,6.728,1.833,1.87597091971526,5.48805712878601e-20,"FANCA"
"LUAD",79007,1e-20,37.339,9.56,1.96560076701033,5.48805712878601e-20,"DBNDD1"
"LUAD",146760,1.3239e-11,1.558,6.063,-1.96033658903922,4.21209982869379e-11,"RTN4RL1"
"LUAD",443,5.9888e-20,1,5.606,-2.48697174437041,3.15313927710843e-19,"ASPA"
"LUAD",342527,1.2306e-11,1,4.569,-2.19187844254636,3.92703067010309e-11,"SMTNL2"
"LUAD",400568,1e-20,1,7.457,-2.89859534152415,5.48805712878601e-20,"LINC01996"
"LUAD",388325,1.1951e-18,5.797,18.736,-1.6924345902267,5.83593201139351e-18,"SCIMP"
"LUAD",54478,1e-20,6.16,1,2.62293035092018,5.48805712878601e-20,"PIMREG"
"LUAD",84817,1e-20,85.055,27.444,1.63190527633557,5.48805712878601e-20,"TXNDC17"
"LUAD",255877,1.1287e-13,8.706,29.418,-1.75661724221894,4.09362683482506e-13,"BCL6B"
"LUAD",162515,3.3635e-18,1.993,9.852,-2.3054749176599,1.593925675101e-17,"SLC16A11"
"LUAD",51087,1e-20,3.219,1,1.68661257681559,5.48805712878601e-20,"YBX2"
"LUAD",482,2.975e-14,1.459,5.602,-1.94096210015662,1.11660197036039e-13,"ATP1B2"
"LUAD",92162,5.5559e-17,5.829,26.261,-2.1716015473097,2.45585766164221e-16,"TMEM88"
"LUAD",9212,1e-20,22.762,2.22,3.3579957449949,5.48805712878601e-20,"AURKB"
"LUAD",22899,3.1311e-16,4.938,30.419,-2.62297398481706,1.32641751948299e-15,"ARHGEF15"
"LUAD",4628,5.4247e-13,30.151,99.28,-1.71929726355465,1.89320840745381e-12,"MYH10"
"LUAD",9912,1e-20,9.732,35.338,-1.86041216561171,5.48805712878601e-20,"ARHGAP44"
"LUAD",51393,1.0746e-18,17.374,61.679,-1.82784943242741,5.27060083626761e-18,"TRPV2"
"LUAD",4239,5.9929e-19,76.537,597.424,-2.96452593714,2.98000362115127e-18,"MFAP4"
"LUAD",10615,1e-20,15.319,1.663,3.20346204975689,5.48805712878601e-20,"SPAG5"
"LUAD",116238,1e-20,43.802,14.087,1.6366323401125,5.48805712878601e-20,"TLCD1"
"LUAD",105371730,1e-20,2.136,11.012,-2.36609296290801,5.48805712878601e-20,"AC116407.1"
"LUAD",8851,1e-20,3.228,1.129,1.51559509250478,5.48805712878601e-20,"CDK5R1"
"LUAD",146857,1e-20,12.846,3.802,1.75648876445811,5.48805712878601e-20,"SLFN13"
"LUAD",79148,6.7119e-20,12.858,73.888,-2.52267382237641,3.525527110535e-19,"MMP28"
"LUAD",6368,2.5205e-17,3.117,21.172,-2.76392749900951,1.13598348837209e-16,"CCL23"
"LUAD",80179,1e-20,32.066,10.889,1.55817293021409,5.48805712878601e-20,"MYO19"
"LUAD",80725,1e-20,4.345,1.205,1.85032303058444,5.48805712878601e-20,"SRCIN1"
"LUAD",55876,1e-20,39.027,11.917,1.71145147156271,5.48805712878601e-20,"GSDMB"
"LUAD",990,1e-20,9.964,1,3.31672502157875,5.48805712878601e-20,"CDC6"
"LUAD",7153,1e-20,44.413,3.223,3.78450593194812,5.48805712878601e-20,"TOP2A"
"LUAD",84951,1e-20,5.231,1.089,2.26408281596109,5.48805712878601e-20,"TNS4"
"LUAD",10609,1e-20,38.467,9.9,1.95812088948068,5.48805712878601e-20,"P3H4"
"LUAD",60681,1e-20,101.426,33.755,1.58725440268457,5.48805712878601e-20,"FKBP10"
"LUAD",2648,1e-20,48.515,15.386,1.65681265920002,5.48805712878601e-20,"KAT2A"
"LUAD",284119,1e-20,116.877,542.825,-2.21549611350561,5.48805712878601e-20,"CAVIN1"
"LUAD",10266,6.9531e-20,34.608,265.63,-2.94024061696948,3.64878125029433e-19,"RAMP2"
"LUAD",8639,1e-20,30.413,216.532,-2.83182020931899,5.48805712878601e-20,"AOC3"
"LUAD",2118,1e-20,43.2,3.239,3.73741093914301,5.48805712878601e-20,"ETV4"
"LUAD",146894,2.0461e-12,1,26.139,-4.70813204387698,6.86148520914836e-12,"CD300LG"
"LUAD",51751,6.6913e-17,5.827,43.069,-2.88582461087478,2.94663116182573e-16,"HIGD1B"
"LUAD",146909,1e-20,6.2,1,2.63226821549951,5.48805712878601e-20,"KIF18B"
"LUAD",80279,1e-20,8.013,2.153,1.89599415718903,5.48805712878601e-20,"CDK5RAP3"
"LUAD",11248,5.7303e-16,1,5.293,-2.40408565397279,2.38578733607323e-15,"NXPH3"
"LUAD",6442,3.6403e-17,6.285,29.951,-2.25261952256971,1.62620497294047e-16,"SGCA"
"LUAD",1277,1e-20,835.327,106.885,2.96628166786063,5.48805712878601e-20,"COL1A1"
"LUAD",55040,1e-20,9.485,1.02,3.21707862143998,5.48805712878601e-20,"EPN3"
"LUAD",8714,1e-20,117.25,21.094,2.47468332207062,5.48805712878601e-20,"ABCC3"
"LUAD",4830,1e-20,50.198,9.782,2.35942851535262,5.48805712878601e-20,"NME1"
"LUAD",3131,2.9305e-15,5.566,23.632,-2.08602891743318,1.17130655487805e-14,"HLF"
"LUAD",55273,1.7723e-12,4.813,154.982,-5.0090204334637,5.96305104166667e-12,"TMEM100"
"LUAD",5414,1.6554e-17,8.895,25.51,-1.51999638833531,7.55248716479017e-17,"SEPT4"
"LUAD",55771,1e-20,5,1.229,2.02444317917679,5.48805712878601e-20,"PRR11"
"LUAD",762,5.7982e-18,1,48.791,-5.60854314733057,2.7090546866485e-17,"CA4"
"LUAD",103689912,5.6001e-18,2.548,11.981,-2.2333111456896,2.61874588124213e-17,"TBX2-AS1"
"LUAD",6909,1.4259e-13,14.828,57.424,-1.95332980799692,5.14890364549579e-13,"TBX2"
"LUAD",9496,3.2039e-18,5.772,30.416,-2.39768723215735,1.51990888250319e-17,"TBX4"
"LUAD",1636,1.8623e-18,17.627,67.697,-1.94130494372826,8.97989617048897e-18,"ACE"
"LUAD",5175,1e-20,64.328,329.325,-2.35599329503269,5.48805712878601e-20,"PECAM1"
"LUAD",3838,1e-20,110.669,28.174,1.97381484899082,5.48805712878601e-20,"KPNA2"
"LUAD",10351,1e-20,2.385,28.061,-3.5565052513469,5.48805712878601e-20,"ABCA8"
"LUAD",100499467,1e-20,23.252,2.357,3.30233114998172,5.48805712878601e-20,"LINC00511"
"LUAD",10871,1.1535e-18,4.986,19.924,-1.99855252818109,5.64391975850714e-18,"CD300C"
"LUAD",146722,2.2228e-16,10.257,38.467,-1.90701249118046,9.48306730474732e-16,"CD300LF"
"LUAD",102723641,3.3691e-14,1,2.856,-1.51399597936701,1.25942857598121e-13,"HID1-AS1"
"LUAD",51155,1e-20,225.846,70.309,1.68355808177568,5.48805712878601e-20,"JPT1"
"LUAD",57513,6.5866e-15,17.512,53.741,-1.61767930730235,2.57898022136332e-14,"CASKIN2"
"LUAD",10610,1.3523e-20,3.127,11.938,-1.93271003452476,7.35808352050781e-20,"ST6GALNAC2"
"LUAD",55808,1e-20,54.666,14.041,1.96099812702004,5.48805712878601e-20,"ST6GALNAC1"
"LUAD",7083,1e-20,89.076,13.422,2.73043711244482,5.48805712878601e-20,"TK1"
"LUAD",332,1e-20,32.546,2.457,3.72751047997076,5.48805712878601e-20,"BIRC5"
"LUAD",84733,1e-20,8.434,2.329,1.85650638206827,5.48805712878601e-20,"CBX2"
"LUAD",79092,1e-20,3.118,1,1.6406209280357,5.48805712878601e-20,"CARD14"
"LUAD",9625,4.3873e-19,2.889,19.334,-2.74249803775104,2.20026451620162e-18,"AATK"
"LUAD",1468,1e-20,9.333,2.111,2.14441431690838,5.48805712878601e-20,"SLC25A10"
"LUAD",5831,1e-20,99.416,7.214,3.78460672941521,5.48805712878601e-20,"PYCR1"
"LUAD",5881,1e-20,26.218,6.456,2.0218451522458,5.48805712878601e-20,"RAC3"
"LUAD",81035,1e-20,15.265,57.55,-1.91458833881281,5.48805712878601e-20,"COLEC12"
"LUAD",10403,1e-20,11.222,1.375,3.0288262941707,5.48805712878601e-20,"NDC80"
"LUAD",5797,1.2891e-20,23.398,73.433,-1.65004332314517,7.02964807927575e-20,"PTPRM"
"LUAD",84617,4.9675e-17,51.802,148.778,-1.52208150452958,2.20275910266614e-16,"TUBB6"
"LUAD",100128893,9.3277e-18,1,4.128,-2.04544297076117,4.31478725404732e-17,"GATA6-AS1"
"LUAD",2627,1e-20,5.219,24.472,-2.22928670493768,5.48805712878601e-20,"GATA6"
"LUAD",147463,1e-20,7.914,57.278,-2.85550214786927,5.48805712878601e-20,"ANKRD29"
"LUAD",26256,1e-20,5.133,1,2.35980226054848,5.48805712878601e-20,"CABYR"
"LUAD",361,1e-20,20.674,299.547,-3.85689293167334,5.48805712878601e-20,"AQP4"
"LUAD",6563,3.9318e-11,1,7.365,-2.88068552526112,1.21033185911602e-10,"SLC14A1"
"LUAD",220134,1e-20,3.99,1,1.99638874644762,5.48805712878601e-20,"SKA1"
"LUAD",147372,4.2966e-15,1.188,12.448,-3.38930722418543,1.70176513595166e-14,"CCBE1"
"LUAD",8612,1e-20,160.066,21.239,2.91387914794859,5.48805712878601e-20,"PLPP2"
"LUAD",1675,4.1319e-20,33.321,219.098,-2.71707271164735,2.19517652681764e-19,"CFD"
"LUAD",92840,1e-20,24.428,7.836,1.64034644757566,5.48805712878601e-20,"REEP6"
"LUAD",8698,5.4972e-18,8.428,27.395,-1.70065038437604,2.5711667660021e-17,"S1PR4"
"LUAD",29128,1e-20,8.428,1,3.07519031415522,5.48805712878601e-20,"UHRF1"
"LUAD",257000,1.5126e-17,1,7.87,-2.97636363573276,6.91797993022779e-17,"TINCR"
"LUAD",2525,1e-20,27.673,5.861,2.23926031098589,5.48805712878601e-20,"FUT3"
"LUAD",2015,6.209e-12,1.16,9.044,-2.96283618673659,2.0113369622093e-11,"ADGRE1"
"LUAD",56729,1.6478e-13,3.208,61.537,-4.26170806542669,5.9290472392638e-13,"RETN"
"LUAD",199675,1.6415e-17,5.11,186.26,-5.18785078224366,7.49060411547911e-17,"MCEMP1"
"LUAD",80164,1e-20,13.562,3.633,1.9003366787967,5.48805712878601e-20,"PRR36"
"LUAD",256949,2.1413e-18,2.651,20.168,-2.92745944799128,1.02807309564843e-17,"KANK3"
"LUAD",84106,2.7026e-13,4.948,23,-2.21671645574273,9.62339769931299e-13,"PRAM1"
"LUAD",147841,1e-20,10.111,1.62,2.64185997176772,5.48805712878601e-20,"SPC24"
"LUAD",25959,1.8789e-20,38.883,121.793,-1.64721977852985,1.01613793496724e-19,"KANK2"
"LUAD",1264,5.0974e-11,14.378,48.254,-1.74678553025848,1.55966163920923e-10,"CNN1"
"LUAD",54,4.4591e-13,145.056,463.008,-1.67442714959707,1.56701295648061e-12,"ACP5"
"LUAD",4784,1e-20,27.35,96.269,-1.81553047131978,5.48805712878601e-20,"NFIX"
"LUAD",79883,1e-20,6.799,1.524,2.15745966689471,5.48805712878601e-20,"PODNL1"
"LUAD",55723,1e-20,25.545,4.596,2.47459023264095,5.48805712878601e-20,"ASF1B"
"LUAD",84658,2.2531e-11,1,6.214,-2.63552224145975,7.0585942788867e-11,"ADGRE3"
"LUAD",79852,1e-20,23.749,5.367,2.14567897388674,5.48805712878601e-20,"EPHX3"
"LUAD",84941,1e-20,25.664,8.628,1.57264796529447,5.48805712878601e-20,"HSH2D"
"LUAD",10365,7.2682e-11,16.646,61.505,-1.88552815571009,2.20060281755196e-10,"KLF2"
"LUAD",27151,6.5767e-20,8.903,47.017,-2.40081902735781,3.45532562234795e-19,"CPAMD8"
"LUAD",83878,2.5094e-15,1.361,7.592,-2.47981292551711,1.00624321338611e-14,"USHBP1"
"LUAD",10331,1e-20,35.177,1.435,4.61550980868503,5.48805712878601e-20,"B3GNT3"
"LUAD",100422943,1.1691e-17,4.306,1.232,1.80534606347233,5.38452814631122e-17,"MIR3189"
"LUAD",25789,4.9351e-16,4.433,1.343,1.72282405773782,2.06241465779111e-15,"AC003112.1"
"LUAD",1311,1e-20,19.909,2.476,3.00733753874807,5.48805712878601e-20,"COMP"
"LUAD",148113,1e-20,4.529,1,2.17919253938802,5.48805712878601e-20,"CILP2"
"LUAD",898,1e-20,7.466,1.175,2.66767475185071,5.48805712878601e-20,"CCNE1"
"LUAD",163175,5.5078e-15,1.602,5.189,-1.69558238813004,2.16532613512083e-14,"LGI4"
"LUAD",126393,2.7019e-16,1.902,16.508,-3.11757619214647,1.147432265625e-15,"HSPB6"
"LUAD",284403,1e-20,5.33,1.248,2.09451759878429,5.48805712878601e-20,"WDR62"
"LUAD",1346,3.0662e-16,30.327,116.349,-1.93978411486571,1.29917109125475e-15,"COX7A1"
"LUAD",100506930,1e-20,35.312,8.372,2.0765143180239,5.48805712878601e-20,"LINC00665"
"LUAD",94274,5.0142e-16,29.772,129.217,-2.11776783966231,2.09468557450797e-15,"PPP1R14A"
"LUAD",115727,1e-20,2.268,9.625,-2.08536590041476,5.48805712878601e-20,"RASGRP4"
"LUAD",147968,1e-20,4.713,1.38,1.77197741434982,5.48805712878601e-20,"CAPN12"
"LUAD",57716,2.449e-15,4.648,63.383,-3.76941397211774,9.82851082102989e-15,"PRX"
"LUAD",8425,2.6731e-16,41.843,191.431,-2.19376627953804,1.13541794739851e-15,"LTBP4"
"LUAD",100505495,2.628e-19,3.57,20.564,-2.52612493783387,1.33569523375143e-18,"PCAT19"
"LUAD",90273,1.0808e-13,3.94,13.558,-1.78287684110699,3.92565019556715e-13,"CEACAM21"
"LUAD",1048,1e-20,153.965,10.68,3.84961887628017,5.48805712878601e-20,"CEACAM5"
"LUAD",5050,1e-20,61.759,13.858,2.15593033136656,5.48805712878601e-20,"PAFAH1B3"
"LUAD",84518,1e-20,7.534,1.673,2.17097858790904,5.48805712878601e-20,"CNFN"
"LUAD",634,1e-20,32.633,8.549,1.93250404363673,5.48805712878601e-20,"CEACAM1"
"LUAD",27076,1e-20,9.334,2.499,1.90114456587744,5.48805712878601e-20,"LYPD3"
"LUAD",3783,1e-20,51.538,5.809,3.14927481763062,5.48805712878601e-20,"KCNN4"
"LUAD",23624,1e-20,27.239,3.563,2.93450935142095,5.48805712878601e-20,"CBLC"
"LUAD",3171,1e-20,4.578,1,2.1947174628936,5.48805712878601e-20,"FOXA3"
"LUAD",4858,1.2394e-16,1.082,6.221,-2.52344600708842,5.36671999222848e-16,"NOVA2"
"LUAD",147920,1e-20,3.346,1,1.74243744537627,5.48805712878601e-20,"IGFL2"
"LUAD",728,6.2474e-16,23.779,94.765,-1.9946662748128,2.59332843732539e-15,"C5AR1"
"LUAD",2524,1e-20,15.15,1.439,3.39617929650738,5.48805712878601e-20,"FUT2"
"LUAD",54922,1.6953e-20,6.674,38.184,-2.51634464986988,9.17735027932961e-20,"RASIP1"
"LUAD",23645,2.0163e-12,77.869,252.932,-1.69962856857536,6.7646060665362e-12,"PPP1R15A"
"LUAD",259307,1e-20,15.582,4.665,1.73993143366044,5.48805712878601e-20,"IL4I1"
"LUAD",91663,2.6182e-12,70.554,238.723,-1.75853778833312,8.71182791878173e-12,"MYADM"
"LUAD",126014,1.2463e-15,13.207,61.116,-2.21024733072013,5.08536948004394e-15,"OSCAR"
"LUAD",353514,2.6208e-16,5.024,22.214,-2.1445608281609,1.11341535646207e-15,"LILRA5"
"LUAD",7138,1e-20,16.208,3.723,2.12216855794963,5.48805712878601e-20,"TNNT1"
"LUAD",5794,1e-20,6.766,1,2.7583031771319,5.48805712878601e-20,"AC010327.1"
"LUAD",284417,3.5443e-16,6.626,27.636,-2.06033870843299,1.49605708522727e-15,"TMEM150B"
