Cancer type,NCBI gene id,Gene symbol,FDR adjusted p-value,log2 fold change
BRCA,55113,XKR8,0.025558,0.0271909559202738
BRCA,2140,EYA3,0.012805,0.0051651701299695
BRCA,5724,PTAFR,0.54767,-0.150981208005852
BRCA,22826,DNAJC8,2.0494e-13,-0.175773153493697
BRCA,93974,ATP5IF1,1e-20,0.782732562804425
BRCA,83667,SESN2,0.13573,-0.104481991920226
BRCA,54797,MED18,9.766e-08,0.178855400306793
BRCA,65979,PHACTR4,0.91114,-0.0980094296808623
BRCA,1104,RCC1,1e-20,0.887525270741587
BRCA,8420,SNHG3,1e-20,0.48597092600294
BRCA,26768,SNORA73B,2.3736e-07,0.752879314334743
BRCA,54952,TRNAU1AP,0.30802,-0.0891498021451797
BRCA,85028,SNHG12,1.8941e-07,0.249969668700774
BRCA,692212,SNORD99,1e-20,1.2617435684899
BRCA,6883,TAF12,1e-20,0.238234117239741
BRCA,115273,RAB42,0.39178,0.14668859445479
BRCA,105378616,LINC01715,4.2228e-09,-0.380729448503549
BRCA,10691,GMEB1,0.41537,-0.0735444006193424
BRCA,51441,YTHDF2,0.14804,-0.0409057472892837
BRCA,4985,OPRD1,9.2109e-15,0.0
BRCA,2035,EPB41,0.55595,-0.310773919339672
BRCA,399474,TMEM200B,4.2326e-11,-1.35192156251226
BRCA,6429,SRSF4,5.7261e-08,-0.233161184414388
BRCA,51102,MECR,1.0246e-11,-0.330352658267994
BRCA,10076,PTPRU,4.4024e-07,-0.165341614130025
BRCA,101929406,LINC01648,0.028843,0.0
BRCA,100129196,MATN1-AS1,0.99237,-0.123850398444941
BRCA,7805,LAPTM5,8.6829e-15,0.477440172124664
BRCA,100616164,MIR4420,0.37884,0.0
BRCA,105378622,LINC01778,8.9573e-11,-0.710172748279662
BRCA,9672,SDC3,3.2482e-20,-0.732229371356473
BRCA,9698,PUM1,5.8816e-12,-0.330228605918962
BRCA,79570,NKAIN1,1e-20,3.98255825704087
BRCA,9410,SNRNP40,2.1152000000000003e-19,0.18989874334117
BRCA,51538,ZCCHC17,1e-20,0.131109653344317
BRCA,2170,FABP3,0.48805,-0.388164134748041
BRCA,347735,SERINC2,1e-20,1.06723034501372
BRCA,64129,TINAGL1,1e-20,-2.17417033123923
BRCA,3061,HCRTR1,0.00013387,0.0
BRCA,553115,PEF1,0.35856,0.0023878235157106
BRCA,1307,COL16A1,0.68435,-0.321093848205081
BRCA,576,ADGRB2,1e-20,1.36424363185284
BRCA,100423028,MIR4254,6.3576e-05,0.0
BRCA,90853,SPOCD1,1e-20,1.14208662961753
BRCA,8073,PTP4A2,3.3304e-14,0.194829873177719
BRCA,10657,KHDRBS1,0.00024063,0.0492945194802267
BRCA,55116,TMEM39B,0.00057869,-0.237466416013648
BRCA,100847018,MIR5585,0.053123,0.0
BRCA,23633,KPNA6,0.36644,-0.156187956917499
BRCA,200081,TXLNA,7.3088e-07,0.0485357116334369
BRCA,79140,CCDC28B,1.2343e-13,0.61322896338012
BRCA,55721,IQCC,1e-20,0.453456376878385
BRCA,149069,DCDC2B,1.9319e-06,0.0
BRCA,56063,TMEM234,1.1509e-11,0.172056872524731
BRCA,8668,EIF3I,1.1345e-07,0.0919278077501042
BRCA,84734,FAM167B,0.0046818,0.251892968073877
BRCA,3932,LCK,2.435e-10,0.125308922433354
BRCA,3065,HDAC1,1.4508e-18,0.264400417378405
BRCA,65108,MARCKSL1,1e-20,1.2107032671554
BRCA,81629,TSSK3,0.87921,0.0
BRCA,100128071,FAM229A,0.13536,-0.472391808243687
