cancer_type,ncbi_gene_id,gene_symbol,fdr_adjusted_p_value,log2_fold_change
KIRC,79888,LPCAT1,1e-20,2.28648547969413
KIRC,153572,IRX2,1e-20,-4.78240856492737
KIRC,153571,C5orf38,8.0096e-13,-1.82171021503467
KIRC,79192,IRX1,2.6091e-17,-3.95977015521147
KIRC,340094,LINC01020,3.3263e-11,-2.72443199575995
KIRC,170690,ADAMTS16,6.9715e-17,-3.62058641045188
KIRC,109729133,LINC02236,1e-20,2.01364091066939
KIRC,4651,MYO10,1.8391e-20,-1.63115599656112
KIRC,1004,CDH6,1e-20,2.12031350702792
KIRC,133688,UGT3A1,1.6848e-18,-2.43450139138855
KIRC,202151,RANBP3L,1.3504e-12,-5.08389412562431
KIRC,6507,SLC1A3,1e-20,2.80225453125114
KIRC,9180,OSMR,1e-20,1.62042653961701
KIRC,730,C7,9.6566e-16,-4.80034715909685
KIRC,345557,PLCXD3,9.5933e-14,-3.23250727043012
KIRC,5019,OXCT1,5.2458e-12,-2.49231374296889
KIRC,643977,AC008875.3,1e-20,1.79159656592813
KIRC,389289,ANXA2R,1e-20,1.72486557890161
KIRC,23530,NNT,1e-20,-1.7129172826953
KIRC,133418,EMB,1e-20,1.60337949195495
KIRC,11082,ESM1,1e-20,3.59270207412354
KIRC,3003,GZMK,1e-20,2.53580413827031
KIRC,3001,GZMA,1e-20,3.02837154637393
KIRC,102467147,LINC01948,3.6003e-15,-1.67898400906406
KIRC,10769,PLK2,1e-20,2.1828702508997
KIRC,202309,GAPT,1e-20,2.28036248997378
KIRC,64105,CENPK,1e-20,1.91689421051299
KIRC,4064,CD180,1e-20,1.68122435377956
KIRC,153562,MARVELD2,1e-20,-2.89702558352687
KIRC,100506658,OCLN,1e-20,-2.66536737388602
KIRC,26049,FAM169A,3.1799e-12,-2.66834608843124
KIRC,51301,GCNT4,1e-20,-2.4321452317538
KIRC,1393,CRHBP,1.1769e-12,-5.39839083334684
KIRC,10184,LHFPL2,1e-20,1.92760447526346
KIRC,133746,JMY,1e-20,-1.53929410834645
KIRC,9456,HOMER1,8.3478e-16,-2.43335163750907
KIRC,134526,ACOT12,7.570200000000001e-19,-1.86987140617771
KIRC,1462,VCAN,3.4472000000000004e-19,2.19524601310534
KIRC,1404,HAPLN1,1e-20,2.82883464946806
KIRC,100505994,LUCAT1,1e-20,4.15373392437052
KIRC,22836,RHOBTB3,1e-20,-2.17164318187455
KIRC,7903,ST8SIA4,1e-20,3.58734168501116
KIRC,1036,CDO1,3.943e-16,-2.83632813392398
KIRC,101927233,SEMA6A-AS1,1e-20,1.64113608519306
KIRC,51334,PRR16,1e-20,1.55620350773973
KIRC,4015,LOX,1e-20,3.32096913126061
KIRC,4001,LMNB1,4.0767e-17,1.51023067524283
KIRC,337876,CHSY3,1e-20,1.81147103052984
KIRC,134548,SOWAHA,1e-20,-3.86572090042324
KIRC,23105,FSTL4,8.1536e-15,-2.13191867886257
KIRC,101927934,LINC01843,1e-20,1.65431054741189
KIRC,7045,TGFBI,2.5244e-11,2.64342759684605
KIRC,83697,SLC4A9,9.8641e-15,-3.75862298244024
KIRC,56126,PCDHB10,1e-20,1.60269608889871
KIRC,2246,FGF1,1.4129e-13,-4.94717359520457
KIRC,153768,PRELID2,1e-20,1.8272585771353
KIRC,5521,PPP2R2B,4.2636000000000003e-19,-2.05172011644733
KIRC,202374,STK32A,6.5183e-16,-3.14208662961753
KIRC,389336,C5orf46,1e-20,4.17943142914282
KIRC,153218,SPINK13,8.7775e-19,2.03843618165611
KIRC,22885,ABLIM3,1e-20,2.10506624251529
KIRC,1436,CSF1R,1e-20,1.6194875916282
KIRC,972,CD74,1e-20,1.50924324585127
KIRC,6678,SPARC,1e-20,1.89718772449749
KIRC,26762,HAVCR1,1e-20,2.47372955537065
KIRC,84868,HAVCR2,1e-20,1.58834908909748
KIRC,3702,ITK,1e-20,2.23756371831768
KIRC,26999,CYFIP2,8.6237e-18,-2.61700342668062
KIRC,2172,FABP6,1e-20,5.72636804194008
KIRC,9232,PTTG1,1e-20,2.15588817917139
KIRC,1794,DOCK2,1e-20,2.5810836501157
KIRC,3937,LCP2,1e-20,2.29940431215413
KIRC,2568,GABRP,3.613e-11,-2.80694266457776
KIRC,8614,STC2,1e-20,4.52781178238664
KIRC,3274,HRH2,1e-20,2.99715320406782
KIRC,114787,GPRIN1,1e-20,1.50994914630431
KIRC,3101,HK3,1e-20,2.11902410314227
KIRC,83463,MXD3,1e-20,2.40965156210551
KIRC,80758,PRR7,1e-20,2.03139519627553
KIRC,79930,DOK3,1e-20,2.56018328133749
KIRC,54540,FAM193B,1e-20,1.67640513105685
KIRC,653316,FAM153CP,1e-20,2.32072247608787
KIRC,91522,COL23A1,1e-20,5.87483934199825
KIRC,9509,ADAMTS2,1e-20,2.01129957607225
KIRC,153579,BTNL9,1e-20,1.97844859140239
KIRC,2296,FOXC1,1e-20,-2.43261358237102
KIRC,7280,TUBB2A,1e-20,-1.53146732313051
KIRC,347733,TUBB2B,1.4288000000000002e-19,-3.97004139242043
KIRC,648791,PPP1R3G,1e-20,1.92527145871862
KIRC,101927972,AL021328.1,1e-20,3.84368241387537
KIRC,9450,LY86,1e-20,2.75015071450087
KIRC,1832,DSP,1e-20,-2.03513946579098
KIRC,7020,TFAP2A,1e-20,-3.93168305705981
KIRC,347744,C6orf52,1.6305e-20,-1.83643186400128
KIRC,221687,RNF182,5.9379e-13,-2.07416287550701
KIRC,2766,GMPR,7.7091e-18,-2.81230324458667
KIRC,51473,DCDC2,3.3865e-18,-2.13437823136458
KIRC,55604,CARMIL1,1e-20,-1.66685053901638
KIRC,10590,SCGN,1e-20,3.27159481288976
KIRC,10050,SLC17A4,1e-20,3.33893992967109
KIRC,10786,SLC17A3,1e-20,1.82088284601553
KIRC,10246,SLC17A2,1e-20,1.60549433385251
KIRC,11118,BTN3A2,1e-20,1.76347842195866
KIRC,11119,BTN3A1,1e-20,1.58528453363025
KIRC,100133205,LINC00240,1e-20,1.59908591298503
KIRC,3134,HLA-F,1e-20,2.31449477174675
KIRC,285830,HLA-F-AS1,1e-20,1.53688720312075
KIRC,3135,HLA-G,1e-20,2.3557568874346
KIRC,3105,HLA-A,1e-20,1.53063532820726
KIRC,170954,PPP1R18,1e-20,1.7210605189911
KIRC,170679,PSORS1C1,1e-20,3.03469420580642
KIRC,5460,POU5F1,1e-20,2.98251001899451
KIRC,253018,HCG27,1e-20,1.80982599609745
KIRC,3106,HLA-B,1e-20,1.88314349397824
KIRC,401250,MCCD1,2.7172e-17,-6.44777753695305
KIRC,7940,LST1,1e-20,2.26437772270721
KIRC,58496,LY6G5B,1e-20,1.91647664443772
KIRC,80737,VWA7,1e-20,-1.94315272263299
KIRC,80736,SLC44A4,1e-20,-3.38989754759125
KIRC,717,C2,1e-20,2.79095136602145
KIRC,720,C4A,1e-20,2.02677444286319
KIRC,721,C4B,1e-20,1.81720666377313
KIRC,63940,GPSM3,1e-20,1.9566463624126
KIRC,3122,HLA-DRA,1e-20,1.58929974770601
KIRC,3117,HLA-DQA1,1e-20,2.04980795578987
KIRC,3119,HLA-DQB1,1e-20,2.28707152773662
KIRC,106480429,HLA-DQB1-AS1,1e-20,1.97470762376346
KIRC,3118,HLA-DQA2,1e-20,1.83718655562857
KIRC,3120,HLA-DQB2,1e-20,2.74423539259816
KIRC,3112,HLA-DOB,1e-20,1.84350657517555
KIRC,5698,PSMB9,1e-20,2.02489034273645
KIRC,6890,TAP1,1e-20,1.63325954497777
KIRC,3113,HLA-DPA1,1e-20,1.70394347578117
KIRC,3115,HLA-DPB1,1e-20,2.09712366014015
KIRC,3833,KIFC1,1e-20,1.97224512469285
KIRC,50619,DEF6,1e-20,2.40069163607536
KIRC,51513,ETV7,1e-20,2.62445871965449
KIRC,221472,FGD2,1e-20,2.6093021455287
KIRC,54209,TREM2,1e-20,4.50886986540491
KIRC,7422,VEGFA,1e-20,3.30921071207615
KIRC,221416,C6orf223,1e-20,3.31793793550399
KIRC,53405,CLIC5,1.3018e-12,-4.47534928486205
KIRC,51302,CYP39A1,1e-20,-2.43728481157297
KIRC,7941,PLA2G7,1e-20,3.07895134139482
KIRC,266977,ADGRF1,2.8627000000000003e-19,-6.30100225603281
KIRC,7021,TFAP2B,1e-20,-4.40721676970435
KIRC,5314,PKHD1,1e-20,-1.51620324067334
KIRC,222584,FAM83B,4.9227e-18,-2.27500704749987
KIRC,81578,COL21A1,1e-20,2.26388865395536
KIRC,101928601,MEI4,1.1936e-20,-1.62295467304215
KIRC,594,BCKDHB,1e-20,-1.68616432606136
KIRC,112609,MRAP2,1.2442e-14,-2.97066962537909
KIRC,6492,SIM1,2.3746e-16,-3.95545073699229
KIRC,639,PRDM1,1e-20,2.3551518398984
KIRC,117247,SLC16A10,8.2261e-17,-2.31853259489839
KIRC,3910,LAMA4,1e-20,2.80991573043511
KIRC,2444,FRK,1e-20,-1.58914591807475
KIRC,441168,CALHM6,1e-20,1.77694619185709
KIRC,79632,FAM184A,9.1729e-20,-1.88881014098316
KIRC,4121,MAN1A1,1e-20,-1.69446667845009
KIRC,2697,GJA1,1e-20,1.9271211200829
KIRC,2173,FABP7,1e-20,6.77234756828515
KIRC,10924,SMPDL3A,1e-20,1.64178831560096
KIRC,7164,TPD52L1,1.7429e-11,-1.91236736574649
KIRC,3908,LAMA2,2.864e-11,-2.43809378525803
KIRC,5169,ENPP3,1e-20,5.31498630294998
KIRC,5167,ENPP1,6.9932e-14,-1.79112646026572
KIRC,1490,CCN2,3.0881e-12,-1.69520900437323
KIRC,6943,TCF21,1.1106e-19,-4.39563396456322
KIRC,154091,SLC2A12,1e-20,-3.04246924243396
KIRC,100131814,LINC00271,1e-20,-1.71417474354651
KIRC,100130476,AL357060.1,1e-20,1.70354371973382
KIRC,57224,NHSL1,1e-20,-1.52014861326265
KIRC,645434,LINC01625,2.3504e-15,-1.82252621903883
KIRC,7957,EPM2A,1e-20,-1.6021943105794
KIRC,10090,UST,1.3617e-14,-2.49093452567452
KIRC,389434,IYD,4.964e-11,-3.48928602262588
KIRC,117289,TAGAP,1e-20,2.2301170681368
KIRC,6581,SLC22A3,4.6734e-11,-1.50455317654534
KIRC,135138,PACRG,1.5845e-14,-3.47054076174608
KIRC,51660,MPC1,1e-20,-2.12363183621869
KIRC,8635,RNASET2,1e-20,3.30464699121082
KIRC,168002,DACT2,5.2097e-14,-2.99620794626681
KIRC,79778,MICALL2,1e-20,1.64176546707424
KIRC,80727,TTYH3,1e-20,1.8099326997292
KIRC,84433,CARD11,1e-20,2.05994636698491
KIRC,222962,SLC29A4,1e-20,2.02253737283632
KIRC,54753,ZNF853,3.3468000000000003e-19,-1.53240591136358
KIRC,221981,THSD7A,1.4108e-19,-2.28072980442354
KIRC,85477,SCIN,1e-20,-3.52703803914166
KIRC,8701,DNAH11,1e-20,2.4877435830197
KIRC,109729180,SNHG26,1e-20,2.06228427825434
KIRC,105375304,AC004540.2,1.8236e-13,-1.64916174609657
KIRC,3204,HOXA7,1e-20,-2.00701360176105
KIRC,9586,CREB5,1e-20,1.63085470821381
KIRC,54504,CPVL,8.3132e-17,-1.58007160397851
KIRC,222171,PRR15,3.6813e-17,-5.05537514475424
KIRC,222166,MTURN,1e-20,-3.52614128247176
KIRC,313,AOAH,1e-20,2.49962283136379
KIRC,9844,ELMO1,1e-20,1.77396548764151
KIRC,273,AMPH,1.7161e-11,-2.58183327024072
KIRC,64005,MYO1G,1e-20,2.85516967273557
KIRC,3486,IGFBP3,1e-20,3.61267894682299
KIRC,10320,IKZF1,1e-20,2.58910421181703
KIRC,23242,COBL,1e-20,-1.52788338940841
KIRC,100507500,EGFR-AS1,1e-20,1.56949109195872
KIRC,389493,NUPR2,1e-20,-4.39197388306029
KIRC,7462,LAT2,1e-20,2.35781263058589
KIRC,653361,NCF1,1e-20,2.00902995035244
KIRC,136853,SSC4D,1e-20,-2.80106699869832
KIRC,9863,MAGI2,1e-20,-1.89531152139186
KIRC,100505881,MAGI2-AS3,3.3964e-15,-1.84057061429294
KIRC,101927378,AC003984.1,1e-20,1.67608335201918
KIRC,5244,ABCB4,1e-20,1.58062791045727
KIRC,5243,ABCB1,1e-20,-2.20467089694636
KIRC,2792,GNGT1,1e-20,1.94822704387917
KIRC,1278,COL1A2,2.2353e-17,1.54874710070537
KIRC,1749,DLX5,1e-20,2.09220743809709
KIRC,4885,NPTX2,1e-20,5.95470814362989
KIRC,1577,CYP3A5,4.1381000000000004e-19,1.57475164517106
KIRC,79690,GAL3ST4,1e-20,2.88647759114179
KIRC,29990,PILRB,8.1921e-14,2.0839641853572
KIRC,4584,MUC3A,1e-20,1.5626698261027
KIRC,5054,SERPINE1,3.7222e-17,1.53548805371132
KIRC,346606,MOGAT3,1e-20,1.5489297694764
KIRC,723809,LHFPL3-AS2,1e-20,-1.82619921116255
KIRC,5577,PRKAR2B,1.9864e-18,-2.36835999183438
KIRC,54329,GPR85,2.7836e-13,1.61164454337366
KIRC,858,CAV2,1e-20,1.94875533566348
KIRC,857,CAV1,1e-20,2.21167147168988
KIRC,93664,CADPS2,1e-20,-1.72135175908194
KIRC,29923,HILPDA,1e-20,5.0931307073112
KIRC,340348,TSPAN33,1e-20,-2.01178706738573
KIRC,4232,MEST,7.0989e-14,-1.78323173367162
KIRC,346673,STRA8,1e-20,2.61494536693687
KIRC,136306,SVOPL,1.1691e-12,-2.30538690647769
KIRC,50617,ATP6V0A4,1e-20,-7.7707761990924
KIRC,155006,TMEM213,1e-20,-7.88890759719971
KIRC,6916,TBXAS1,1e-20,1.84212034021828
KIRC,55503,TRPV6,1e-20,-3.83055957253426
KIRC,2041,EPHA1,1e-20,-2.03506294362913
KIRC,2146,EZH2,1e-20,1.73979415677798
KIRC,84626,KRBA1,1e-20,2.56178631423982
KIRC,401431,ATP6V0E2-AS1,4.6963e-15,-1.89685307289671
KIRC,155066,ATP6V0E2,1e-20,-1.76215667720397
KIRC,1804,DPP6,2.7352e-13,-3.45667475025585
KIRC,101928058,AC019257.1,1e-20,1.55090066464752
KIRC,285,ANGPT2,1e-20,3.28470509633557
KIRC,1672,DEFB1,2.3206e-16,-3.66134518253592
KIRC,83648,FAM167A,1e-20,-4.68212378961972
KIRC,4481,MSR1,1e-20,2.17462692814161
KIRC,51201,ZDHHC2,1e-20,-2.23958813882329
KIRC,11178,LZTS1,1e-20,2.32712725821599
KIRC,9046,DOK2,1e-20,2.09546392089307
KIRC,10361,NPM2,1e-20,-1.89404160732253
KIRC,649,BMP1,1e-20,1.94765913134553
KIRC,9796,PHYHIP,6.9739e-11,-2.24941559510299
KIRC,4017,LOXL2,1e-20,3.03039261619621
KIRC,2796,GNRH1,1e-20,1.90226656908307
KIRC,157313,CDCA2,1e-20,3.91790907385298
KIRC,64641,EBF2,1e-20,2.59928508519359
KIRC,10687,PNMA2,1e-20,2.80937121641934
KIRC,2053,EPHX2,8.4981e-19,-1.70513348927062
KIRC,55893,ZNF395,1e-20,2.51037923185441
KIRC,23303,KIF13B,1e-20,-1.80242660267772
KIRC,1846,DUSP4,1e-20,1.88376286945168
KIRC,78986,DUSP26,3.6205e-16,-2.37767905900582
KIRC,1978,EIF4EBP1,1e-20,1.59991164643602
KIRC,3620,IDO1,1e-20,4.22158467781015
KIRC,56892,TCIM,7.3142e-11,-2.31578634931385
KIRC,6422,SFRP1,1e-20,-7.49313474859933
KIRC,5327,PLAT,1e-20,-2.01797090825105
KIRC,51606,ATP6V1H,1e-20,-1.59554289908103
KIRC,100507651,LINC01606,1e-20,-3.67919857056692
KIRC,9760,TOX,1.4138e-13,-1.93063657009458
KIRC,100132891,MSC-AS1,1e-20,2.13984041313888
KIRC,9242,MSC,1e-20,3.15833919134655
KIRC,157506,RDH10,1.2367e-18,-1.790821410259
KIRC,55824,PAG1,1e-20,1.74066758674971
KIRC,2171,FABP5,1e-20,1.74163073983477
KIRC,138046,RALYL,1e-20,-4.37364821133469
KIRC,760,CA2,1e-20,-2.04138651863558
KIRC,793,CALB1,1.4772e-12,-8.6045124587009
KIRC,115111,SLC26A7,3.192e-15,-5.88903541071394
KIRC,54845,ESRP1,1e-20,-4.69315238072582
KIRC,392255,GDF6,1e-20,3.06763871687536
KIRC,85453,TSPYL5,2.3445000000000003e-19,-1.7780014122622
KIRC,79977,GRHL2,1e-20,-3.73736228076054
KIRC,401474,SAMD12,1e-20,-2.39290330278861
KIRC,114569,MAL2,4.0474e-17,-3.0284306253496
KIRC,64798,DEPTOR,1e-20,-1.76915284231548
KIRC,100130231,LINC00861,1e-20,1.73205207330029
KIRC,4609,MYC,1e-20,1.79647786115685
KIRC,5820,PVT1,1e-20,4.55979769575487
KIRC,6503,SLA,1e-20,1.9493417089116
KIRC,51305,KCNK9,1e-20,1.97782941695196
KIRC,359809,PEG13,1e-20,1.65214227213666
KIRC,11156,PTP4A3,1e-20,1.70559656519544
KIRC,66004,LYNX1,2.4041e-18,-1.86905748771891
KIRC,225689,MAPK15,1e-20,1.51704468104856
KIRC,55630,SLC39A4,1.9013000000000002e-19,-1.91112887477576
KIRC,113655,MFSD3,1e-20,-1.62292401679565
KIRC,10655,DMRT2,8.5463e-15,-5.41535305430647
KIRC,50808,AK3,1e-20,-1.65314289157761
KIRC,79956,ERMP1,2.3766e-15,-2.30611165868258
KIRC,2731,GLDC,1.9999e-20,-2.91336216383683
KIRC,7306,TYRP1,7.9344e-14,-3.67016051412663
KIRC,401492,LINC01235,1e-20,2.76447355099267
KIRC,158326,FREM1,1e-20,-4.80889983925777
KIRC,6456,SH3GL2,1e-20,-4.47235779308157
KIRC,123,PLIN2,1e-20,3.07759274781426
KIRC,1029,CDKN2A,1e-20,3.63389614591908
KIRC,1030,CDKN2B,1e-20,1.65179329655765
KIRC,64922,LRRC19,1e-20,-2.60005781182032
KIRC,7010,TEK,1e-20,-1.69195064538499
KIRC,364,AQP7,4.1531e-14,-1.60698972843915
KIRC,360,AQP3,2.9862e-16,-2.27007802237105
KIRC,57462,MYORG,1e-20,-1.62789879796401
KIRC,971,CD72,1e-20,2.40765158359753
KIRC,27240,SIT1,1e-20,2.78135971352466
KIRC,768,CA9,1e-20,8.48612304933458
KIRC,219,ALDH1B1,9.7491e-11,-1.66698342698176
KIRC,100616194,MIR4477B,1e-20,1.66377688389798
KIRC,8395,PIP5K1B,1e-20,-2.26411225051664
KIRC,4915,NTRK2,1.2294e-15,-2.84842516482626
KIRC,2619,GAS1,1.1159e-18,-2.86265507516639
KIRC,54769,DIRAS2,1e-20,2.94975918666078
KIRC,2203,FBP1,1.3184e-11,-2.17047105376538
KIRC,1306,COL15A1,5.6047e-16,1.62466791434571
KIRC,54886,PLPPR1,1e-20,-5.24997620372416
KIRC,229,ALDOB,4.3365e-11,-6.62297891882331
KIRC,8727,CTNNAL1,1e-20,-1.82651650120207
KIRC,54566,EPB41L4B,1e-20,-4.03307054443171
KIRC,5774,PTPN3,1e-20,-1.61097575478449
KIRC,22949,PTGR1,1.1802e-20,-1.50114406356347
KIRC,64420,SUSD1,1e-20,-1.78811212426543
KIRC,54836,BSPRY,1e-20,-2.8973200976165
KIRC,944,TNFSF8,1e-20,2.2099615485647
KIRC,5069,PAPPA,1e-20,-3.67908594360712
KIRC,727,C5,2.9927e-14,-1.66837850890879
KIRC,254956,MORN5,2.8362e-15,-1.73205207330029
KIRC,286204,CRB2,4.3381e-11,-3.64512520312669
KIRC,10783,NEK6,1e-20,1.74008211189517
KIRC,613206,AL162724.2,1e-20,1.71237567288067
KIRC,169611,OLFML2A,1e-20,2.55792521391901
KIRC,4010,LMX1B,3.9885e-11,-2.175684270731
KIRC,9649,RALGPS1,1e-20,-2.70170385407379
KIRC,399665,FAM102A,3.227e-15,-1.56041793047984
KIRC,114789,SLC25A25,1.4883e-14,-2.09942248326854
KIRC,254295,PHYHD1,1e-20,-3.69604472516979
KIRC,100506119,LINC01503,2.9597e-13,-1.92366530824574
KIRC,23413,NCS1,1e-20,-1.66107679502202
KIRC,445,ASS1,7.4406e-11,-2.2063783021502
KIRC,83543,AIF1L,1e-20,-3.53661062358909
KIRC,286336,FAM78A,1e-20,2.5196491414714
KIRC,1056,CEL,2.0854e-12,-3.67084033588156
KIRC,9719,ADAMTSL2,1.33e-20,-1.734655433479
KIRC,64170,CARD9,1e-20,1.68184497423441
KIRC,406913,MIR126,1e-20,1.60833615034766
KIRC,389813,AJM1,1e-20,1.65679275033126
KIRC,5214,PFKP,1e-20,2.09532172392534
KIRC,5588,PRKCQ,1.1181e-14,-1.94658550254122
KIRC,439949,PRKCQ-AS1,1.057e-13,-1.73078962084155
KIRC,2625,GATA3,1e-20,-4.4712595896931
KIRC,399717,GATA3-AS1,1.3516e-18,-3.35247605905033
KIRC,207107,SFTA1P,1e-20,1.96236393150695
KIRC,221061,FAM171A1,1e-20,-2.47564980735289
KIRC,7431,VIM,1e-20,2.84840835781654
KIRC,9200,HACD1,3.2008e-11,-1.5554889762325
KIRC,10529,NEBL,1e-20,-1.80461866208011
KIRC,53904,MYO3A,1e-20,2.633198686374
KIRC,54518,APBB1IP,1e-20,2.70445484152899
KIRC,143098,MPP7,1e-20,-3.32394542402143
KIRC,53828,FXYD4,1.4125e-13,-9.01416556967587
KIRC,6387,CXCL12,2.1408e-15,-1.74499555466922
KIRC,643236,TMEM72,1e-20,-3.76653496928405
KIRC,83937,RASSF4,1e-20,1.57373109865207
KIRC,11067,DEPP1,1e-20,2.34111100234524
KIRC,240,ALOX5,1e-20,2.401386957719
KIRC,58504,ARHGAP22,1e-20,2.91322452933057
KIRC,57705,WDFY4,1e-20,1.666390100065
KIRC,55753,OGDHL,5.2339e-19,-3.18571245505183
KIRC,288,ANK3,1e-20,-1.66773806672654
KIRC,219736,STOX1,1e-20,-2.72097447229615
KIRC,27143,PALD1,1e-20,1.89596167233999
KIRC,5551,PRF1,1e-20,2.74301351891633
KIRC,54541,DDIT4,1e-20,2.26447327791606
KIRC,5033,P4HA1,1e-20,1.57186195219966
KIRC,58529,MYOZ1,1.6811e-17,-1.88782360614327
KIRC,84858,ZNF503,1e-20,-2.30788436999961
KIRC,100131213,ZNF503-AS2,1e-20,-2.23472483811082
KIRC,3778,KCNMA1,1e-20,2.49702728752798
KIRC,10718,NRG3,1e-20,1.72249983539086
KIRC,642934,CERNA2,1e-20,3.45062733402621
KIRC,387695,C10orf99,4.9082e-12,1.87813676662695
KIRC,92211,CDHR1,1e-20,2.30480305578542
KIRC,728218,FAM245A,1e-20,-2.98732086592925
KIRC,57559,STAMBPL1,1e-20,2.50062877489298
KIRC,387700,SLC16A12,1.8384e-18,-1.64585423953108
KIRC,53354,PANK1,7.8059e-20,-2.00392457248324
KIRC,5507,PPP1R3C,1e-20,1.84619824942788
KIRC,100507633,TNKS2-AS1,8.725e-13,-1.81393081475001
KIRC,22849,CPEB3,1e-20,-1.62987603590289
KIRC,9124,PDLIM1,1e-20,1.7787218426943
KIRC,26287,ANKRD2,8.8222e-12,-4.54806665545671
KIRC,112817,HOGA1,1e-20,-2.52430608405746
KIRC,6319,SCD,1e-20,3.38877772325632
KIRC,118980,SFXN2,1.1418e-12,-2.06594560421894
KIRC,119391,GSTO2,1e-20,-2.47493599471898
KIRC,340706,VWA2,4.1945e-11,-1.64754476970897
KIRC,84632,AFAP1L2,8.5901e-14,-1.68087905949961
KIRC,26033,ATRNL1,6.9184e-13,-2.46048047004001
KIRC,196051,PLPP4,1e-20,-2.94429624730427
KIRC,118663,BTBD16,1e-20,1.92865456990018
KIRC,36,ACADSB,5.8355e-18,-2.00780370899898
KIRC,51363,CHST15,1e-20,1.63021145026001
KIRC,8038,ADAM12,9.5307e-11,1.65395429907262
KIRC,5791,PTPRE,1e-20,1.85316065435969
KIRC,4288,MKI67,1.0208e-14,1.97782941695196
KIRC,101,ADAM8,1e-20,1.9789789168517
KIRC,80162,PGGHG,1e-20,2.35964058079041
KIRC,100506211,MIR210HG,1e-20,3.19971543276966
KIRC,406992,MIR210,1e-20,2.72857360255936
KIRC,4046,LSP1,1e-20,2.53607756137773
KIRC,10077,TSPAN32,1e-20,1.51786806307183
KIRC,3784,KCNQ1,1e-20,-2.34055273511078
KIRC,1028,CDKN1C,6.9561e-17,-1.8575078027068
KIRC,143503,OR51E1,1e-20,2.39912726355624
KIRC,112464,CAVIN3,1e-20,2.20198250552357
KIRC,341277,OVCH2,1e-20,-3.46767075516497
KIRC,79608,RIC3,1.2733e-17,-2.42411588811098
KIRC,65975,STK33,1e-20,-2.43385454083716
KIRC,133,ADM,1e-20,2.87052541976269
KIRC,644943,RASSF10,1e-20,-3.23572705983806
KIRC,26822,SNORD14A,1e-20,1.86970267978247
KIRC,3939,LDHA,1e-20,1.75068192229562
KIRC,144110,TMEM86A,1e-20,-1.83183527526641
KIRC,89797,NAV2,1e-20,-1.91652299151207
KIRC,4745,NELL1,2.0652e-18,-5.36569253719753
KIRC,203859,ANO5,1e-20,-3.16767906186135
KIRC,143662,MUC15,3.4266e-16,-5.76240197218292
KIRC,744,MPPED2,1e-20,-3.23058211153066
KIRC,7490,WT1,4.2758e-11,-4.44619037896225
KIRC,25841,ABTB2,1e-20,-2.23894820975047
KIRC,847,CAT,1e-20,-1.54445704894709
KIRC,26298,EHF,7.7071e-14,-4.75478063190594
KIRC,143458,LDLRAD3,1e-20,1.58238165022808
KIRC,120071,LARGE2,1e-20,-2.002127965257
KIRC,1643,DDB2,1e-20,1.94450399160902
KIRC,6688,SPI1,1e-20,2.36454673610237
KIRC,374393,FAM111B,2.0005e-14,1.63691458035588
KIRC,219972,MPEG1,9.6438e-19,1.50039604180137
KIRC,64231,MS4A6A,1e-20,2.55863391970912
KIRC,51338,MS4A4A,1e-20,1.97528642443893
KIRC,58475,MS4A7,1e-20,2.54746102411113
KIRC,923,CD6,1e-20,2.63599903989023
KIRC,921,CD5,1e-20,2.57242982215432
KIRC,220001,VWCE,1e-20,2.38639071653516
KIRC,9066,SYT7,7.6687e-14,-3.87852917654121
KIRC,7439,BEST1,1e-20,1.61924755533518
KIRC,23769,FLRT1,2.4106e-11,-2.09558690799772
KIRC,83706,FERMT3,1e-20,2.14155007996377
KIRC,283234,CCDC88B,1e-20,2.5051964850512
KIRC,7108,TM7SF2,1e-20,-1.62684441227656
KIRC,5017,OVOL1,1.8072e-12,-2.86546984405955
KIRC,1521,CTSW,1e-20,2.96970670379512
KIRC,89792,GAL3ST3,3.4625e-12,-2.08270258933025
KIRC,57124,CD248,1e-20,1.76834121024919
KIRC,9610,RIN1,1e-20,1.81448701308791
KIRC,3177,SLC29A2,3.2066e-20,-2.75900412128815
KIRC,6712,SPTBN2,1.2148e-18,-6.09489054002649
KIRC,374403,TBC1D10C,1e-20,2.55319469783423
KIRC,116535,MRGPRF,6.5081e-18,-3.15253676139238
KIRC,26579,MYEOV,1e-20,2.85139925476363
KIRC,595,CCND1,1e-20,1.94364392270117
KIRC,55107,ANO1,1e-20,1.64685958821395
KIRC,2352,FOLR3,3.0686e-20,-4.05380644369579
KIRC,89849,ATG16L2,1e-20,1.87743854564296
KIRC,84957,RELT,1e-20,2.06315775866032
KIRC,58473,PLEKHB1,1e-20,-3.1068514867351
KIRC,283208,P4HA3,1e-20,2.12966624452114
KIRC,10008,KCNE3,1e-20,1.88978036077224
KIRC,4135,MAP6,1e-20,-2.79392207486228
KIRC,1740,DLG2,2.7233e-12,-1.84839759952819
KIRC,692075,SNORD6,1e-20,1.68155020585678
KIRC,330,BIRC3,1e-20,2.13289926467318
KIRC,80310,PDGFD,1e-20,1.64642678450074
KIRC,834,CASP1,1e-20,1.89234825128782
KIRC,114769,CARD16,1e-20,1.78101726009733
KIRC,38,ACAT1,1e-20,-1.67544908237873
KIRC,23086,EXPH5,8.2222e-11,-1.54080084770221
