cancer_type,ncbi_gene_id,gene_symbol,fdr_adjusted_p_value,log2_fold_change
COAD,10410,IFITM3,8.1646e-18,1.56120571878103
COAD,387264,KRTAP5-1,1e-20,1.61063961972776
COAD,4046,LSP1,1.6586e-13,-1.64723510096935
COAD,430,ASCL2,1e-20,3.31122937526828
COAD,5003,SLC22A18AS,6.7389e-18,-2.52513137088324
COAD,6609,SMPD1,6.5979e-18,-1.91131105247858
COAD,57758,SCUBE2,1.3705e-12,-2.86065876120004
COAD,644943,RASSF10,1.2825e-17,1.96532254836725
COAD,203859,ANO5,1.787e-16,-2.07484791590017
COAD,103695435,BBOX1-AS1,1e-20,3.40762467556661
COAD,81930,KIF18A,1e-20,1.57311499446175
COAD,24147,FJX1,1e-20,2.00180224263399
COAD,143458,LDLRAD3,1e-20,2.06696396173294
COAD,120071,LARGE2,1e-20,4.20696657531232
COAD,219972,MPEG1,6.2547e-15,-2.45224272210044
COAD,54972,TMEM132A,1e-20,2.52695549415259
COAD,9066,SYT7,1e-20,1.80926425286192
COAD,3992,FADS1,4.0148e-20,1.60282335458436
COAD,23642,SNHG1,1e-20,1.8174838847264
COAD,144097,SPINDOC,1e-20,1.59915920591618
COAD,113130,CDCA5,1e-20,1.63419869003499
COAD,8061,FOSL1,9.4534e-17,3.81497630607052
COAD,6712,SPTBN2,1e-20,3.19817578810664
COAD,254439,C11orf86,4.3079e-11,-5.65178827531429
COAD,26579,MYEOV,1e-20,3.01796917925141
COAD,595,CCND1,1e-20,1.75439391004132
COAD,283212,KLHL35,4.1838e-20,2.02786177535451
COAD,81544,GDPD5,1e-20,2.25576946875014
COAD,80168,MOGAT2,2.1331e-15,-3.66766148565882
COAD,84649,DGAT2,6.283e-20,2.34733710084979
COAD,192134,B3GNT6,4.9887e-13,-5.01587800366008
COAD,726,CAPN5,1.4623e-18,-1.58558763866331
COAD,220042,DDIAS,1e-20,2.19610464612642
COAD,23052,ENDOD1,4.3902e-17,-1.56476422421134
COAD,4316,MMP7,1e-20,6.10118781525974
COAD,4312,MMP1,1e-20,3.90623616373479
COAD,4314,MMP3,1e-20,4.70221425101044
COAD,4321,MMP12,3.6362e-11,1.64492803516318
COAD,80310,PDGFD,3.8175e-14,-1.69373446966387
COAD,120400,NXPE1,3.9077e-11,-2.84242957971979
COAD,54827,NXPE4,4.27e-16,-4.81055980380731
COAD,84000,TMPRSS13,1e-20,2.47014636704151
COAD,120425,JAML,5.8296e-12,-1.93467140185758
COAD,7070,THY1,1e-20,1.60621619682496
COAD,23650,TRIM29,1e-20,4.05443561425886
COAD,85391,SNORD14E,2.0785e-12,2.09798471807176
COAD,4013,VWA5A,5.2365e-16,-1.52374186259275
COAD,54414,SIAE,2.669e-18,-1.66799187293822
COAD,23584,VSIG2,9.2058e-16,-4.44676909291381
COAD,101929340,AP000866.2,5.3861e-16,-2.22056884793079
COAD,1111,CHEK1,1e-20,1.50185048485687
COAD,8538,BARX2,4.7213e-14,-2.96004684575645
COAD,7004,TEAD4,1e-20,2.19804525974756
COAD,83461,CDCA3,1e-20,1.6290761577878
COAD,283316,CD163L1,7.7757e-11,-3.37097627613215
COAD,3820,KLRB1,9.2055e-11,-2.07251086877918
COAD,4973,OLR1,4.8084e-11,1.77778790427355
COAD,55359,STYK1,1.7744e-15,-1.85124775908358
COAD,121506,ERP27,5.4567e-15,2.15565490447567
COAD,5139,PDE3A,2.9878e-13,-2.2244021601792
COAD,56938,ARNTL2,1e-20,2.45909091842533
COAD,636,BICD1,1e-20,1.60642969391116
COAD,144402,CPNE8,4.7029e-20,-2.32413034694206
COAD,114134,SLC2A13,4.9623e-19,-1.66967175930123
COAD,10024,TROAP,1e-20,1.89715726045464
COAD,41,ASIC1,7.2781e-18,2.14259149805777
COAD,25840,METTL7A,1e-20,-2.56664383086936
COAD,11226,GALNT6,1e-20,2.02746955861014
COAD,94,ACVRL1,3.26e-18,-1.88220806188734
COAD,144501,KRT80,1e-20,4.51386968750884
COAD,5959,RDH5,1e-20,-2.38684996715081
COAD,283375,SLC39A5,6.2703e-11,-1.53999091022852
COAD,51561,IL23A,3.1241e-12,2.22835695420105
COAD,1594,CYP27B1,1e-20,1.80534902582979
COAD,57460,PPM1H,1e-20,2.24425610248702
COAD,11260,XPOT,1e-20,1.50334549309359
COAD,1368,CPM,9.1648e-19,-2.913328878699
COAD,8549,LGR5,1e-20,2.3276905298357
COAD,22822,PHLDA1,1e-20,2.89057809771804
COAD,144455,E2F7,1e-20,1.8314719328477
COAD,57458,TMCC3,4.9638e-12,-2.38443278197944
COAD,100500802,MIR3685,9.3949e-16,1.52657447550804
COAD,55198,APPL2,2.176e-13,-1.90631020269908
COAD,32,ACACB,5.6784e-11,-1.59945616498036
COAD,51228,GLTP,1e-20,-1.53533844420282
COAD,54997,TESC,1e-20,4.01669464426018
COAD,35,ACADS,2.4851e-18,-2.66617131093617
COAD,5025,P2RX4,2.032e-13,-1.55208829173855
COAD,105370070,LINC02441,1.1967e-13,-2.64870622875701
COAD,100190940,LINC02418,1e-20,3.75499436450498
COAD,5827,PXMP2,4.6568e-15,-1.58483554203397
COAD,221150,SKA3,1e-20,2.11044718349513
COAD,2971,GTF3A,1e-20,1.53934229169431
COAD,3651,PDX1,1e-20,4.03254169727004
COAD,646625,URAD,2.247e-11,-3.73184575848308
COAD,10808,HSPH1,1e-20,1.71760865099416
COAD,675,BRCA2,3.8873e-20,1.79327165449808
COAD,5983,RFC3,1e-20,1.89622478052657
COAD,400128,TUSC8,1e-20,1.67790568643155
COAD,26586,CKAP2,1e-20,1.60628256737796
COAD,81624,DIAPH3,1e-20,1.86882821950873
COAD,1602,DACH1,1e-20,1.96457862673177
COAD,440145,MZT1,1e-20,1.56106484500311
COAD,1910,EDNRB,6.5121e-14,-1.545450176014
COAD,1282,COL4A1,1.1586e-11,1.993082981649
COAD,23250,ATP11A,1e-20,2.0363186303025
COAD,84962,AJUBA,1e-20,3.14746593164677
COAD,1511,CTSG,2.3395e-14,-4.37406571822254
COAD,3002,GZMB,8.744e-16,1.8115016201372
COAD,6751,SSTR1,2.0316e-13,-1.76149628623912
COAD,140801,RPL10L,1.1273e-13,-1.95568477586932
COAD,5729,PTGDR,2.8036e-11,-3.35727047567956
COAD,652,BMP4,1e-20,1.53109621577737
COAD,9495,AKAP5,6.0897e-11,-1.60109165122775
COAD,23508,TTC9,1e-20,1.61650821501794
COAD,8110,DPF3,2.5697e-19,-2.58472203150802
COAD,957,ENTPD5,5.6387e-17,-2.71119793598198
COAD,83694,RPS6KL1,1e-20,1.54106540757789
COAD,1734,DIO2,1e-20,1.79308406207374
COAD,1113,CHGA,1.8368e-11,-8.18309384857289
COAD,78990,OTUB2,1e-20,1.70315762950367
COAD,623,BDKRB1,2.5378e-12,-1.85931115062521
COAD,122416,ANKRD9,1.9709e-13,-1.64242337297894
COAD,1152,CKB,2.9739e-11,-3.04663902491436
COAD,3714,JAG2,1e-20,1.78363324386048
COAD,4692,NDN,1.2431e-11,-1.99794390220654
COAD,23359,FAM189A1,6.7131e-17,-3.14290351149252
COAD,701,BUB1B,1e-20,1.52235907585791
COAD,644844,PHGR1,1.0642e-12,-3.26013355166382
COAD,79094,CHAC1,1e-20,1.51208735089097
COAD,11261,CHP1,7.5108e-14,-1.5803893757449
COAD,3706,ITPKA,3.4059e-13,-1.97594053732583
COAD,7301,TYRO3,1e-20,1.72726701073491
COAD,84978,FRMD5,1e-20,1.75688628828947
COAD,6652,SORD,1e-20,1.54834640862543
COAD,84419,C15orf48,1.1384000000000002e-19,-2.78844569963795
COAD,58472,SQOR,6.7506e-18,-1.63825204829207
COAD,84888,SPPL2A,1e-20,-1.52490196047819
COAD,388121,TNFAIP8L3,5.095e-11,-1.62586053190315
COAD,256764,WDR72,1e-20,2.35783347862949
COAD,5873,RAB27A,3.6239e-16,-1.52748575266175
COAD,9245,GCNT3,3.3554e-13,-2.90562724301222
COAD,145741,C2CD4A,1e-20,3.39944456458946
COAD,771,CA12,4.7002e-17,-2.72552315019392
COAD,80119,PIF1,1e-20,1.53545923023855
COAD,123264,SLC51B,1.4246e-14,-4.59752880008388
COAD,22801,ITGA11,1e-20,1.5588327688965
COAD,54852,PAQR5,9.5249e-16,-2.23406970897863
COAD,9493,AC027237.1,1e-20,1.57352832067687
COAD,64220,STRA6,3.7317e-16,2.19534759832222
COAD,57214,CEMIP,1e-20,5.46020290710308
COAD,4828,NMB,1e-20,1.68543568904505
COAD,145864,HAPLN3,1e-20,1.72528082469396
COAD,55215,FANCI,1e-20,1.60780560011284
COAD,90381,TICRR,1e-20,1.7183207541489
COAD,197335,WDR90,1e-20,1.60349257363288
COAD,124093,CCDC78,1e-20,1.85079942312548
COAD,84264,HAGHL,1e-20,2.91917180214389
COAD,63922,CHTF18,1e-20,1.6929788839889
COAD,64499,TPSB2,5.6122e-11,-2.78544042978722
COAD,7177,TPSAB1,3.9669e-11,-2.52287479065265
COAD,80178,TEDC2,1e-20,1.7026321765336
COAD,64063,PRSS22,1e-20,4.66951846441299
COAD,9088,PKMYT1,1e-20,1.74973492269301
COAD,124222,PAQR4,1e-20,1.62193977536171
COAD,51330,TNFRSF12A,1e-20,2.99287683230245
COAD,7023,TFAP4,1e-20,1.54883591220945
COAD,29965,CDIP1,1.3899e-13,-1.54358985272838
COAD,146556,C16orf89,7.5127e-12,-3.63587045217971
COAD,608,TNFRSF17,6.0585e-13,-4.22937220876883
COAD,8399,PLA2G10,1.3087e-15,-2.25375659224578
COAD,6338,SCNN1B,2.8151e-11,-5.9574608465484
COAD,63928,CHP2,8.5183e-18,-5.34303541665704
COAD,55911,APOBR,3.355e-14,-2.48381577726426
COAD,6799,SULT1A2,2.3749e-11,-4.72518862139923
COAD,6817,SULT1A1,1.6455e-13,-2.56192096765213
COAD,653808,ZG16,7.3227e-12,-9.51066914744455
COAD,253982,ASPHD1,1e-20,1.91949273551726
COAD,79153,GDPD3,3.7041e-14,-2.54181991872785
COAD,146547,PRSS36,6.5449e-14,-1.60254681309281
COAD,79801,SHCBP1,1e-20,1.71484278326807
COAD,23594,ORC6,1e-20,2.00486185100397
COAD,84706,GPT2,1e-20,1.55376555420908
COAD,85407,NKD1,2.5901e-20,3.11563898173483
COAD,23322,RPGRIP1L,1e-20,1.50626120860672
COAD,4502,MT2A,6.3218e-12,-2.80924003628148
COAD,4493,MT1E,4.5536e-14,-3.66663075582127
COAD,4499,MT1M,1.3632e-11,-6.19517184534693
COAD,4494,MT1F,1.5973e-11,-3.76594473237277
COAD,4495,MT1G,5.2362e-12,-4.1473215385528
COAD,4501,MT1X,8.9235e-12,-2.28930798045868
COAD,29070,CCDC113,1e-20,1.64944030804643
COAD,1009,CDH11,1e-20,1.62168380249298
COAD,766,CA7,7.1174e-14,-7.00377087103868
COAD,8824,CES2,1.3517e-14,-2.38236549576174
COAD,23491,CES3,1.5483e-15,-2.54877366489525
COAD,3299,HSF4,1e-20,2.00037435325407
COAD,25894,PLEKHG4,1e-20,1.77635324294545
COAD,3291,HSD11B2,6.6275e-20,-2.87238806159643
COAD,55512,SMPD3,1.3615e-12,-1.58600500463492
COAD,1001,CDH3,1e-20,5.88537912855803
COAD,23035,PHLPP2,1.1327e-11,-2.6553606092305
COAD,197257,LDHD,6.7309e-17,-3.68125283220812
COAD,57687,VAT1L,3.5031e-12,-2.19851184467386
COAD,3294,HSD17B2,2.2532e-11,-4.61420097648059
COAD,9764,KIAA0513,1.0358e-18,-2.14168109355347
COAD,100506542,LINC01082,1.9225e-13,-1.82578562746479
COAD,8140,SLC7A5,1e-20,3.06850311975905
COAD,27132,CPNE7,1e-20,4.26363540356833
COAD,100128881,VPS9D1-AS1,1e-20,2.30576701335312
COAD,2175,FANCA,1e-20,1.54111352983783
COAD,79007,DBNDD1,1e-20,2.47426260377922
COAD,83547,RILP,7.550600000000001e-19,-1.8263979451357
COAD,727910,TLCD2,6.2562e-14,-1.88050776832412
COAD,84981,MIR22HG,4.4519e-11,-1.62663922379456
COAD,5023,P2RX1,3.4101e-15,-2.72425236742136
COAD,489,ATP2A3,3.8883e-15,-2.16262533278268
COAD,23140,ZZEF1,5.1051e-15,-1.81669862136704
COAD,124976,AC118754.1,1e-20,1.7910387679569
COAD,124975,GGT6,6.6492e-17,-2.04655403741824
COAD,23302,WSCD1,6.1556e-16,-3.75520785190185
COAD,10462,CLEC10A,1.8475e-13,-3.3915615602587
COAD,432,ASGR1,1e-20,1.81599603285214
COAD,9340,GLP2R,1.0727e-17,-2.74265301430321
COAD,101101775,TMEM220-AS1,3.7611e-14,-2.45327570726261
COAD,100289255,TMEM238L,1.4118e-17,-2.35619693283721
COAD,9912,ARHGAP44,1.4389e-15,-2.53065017975001
COAD,23495,TNFRSF13B,1.4406e-11,-2.78177934559303
COAD,27346,TMEM97,1e-20,1.70273630392998
COAD,124930,ANKRD13B,1e-20,2.28462987936456
COAD,388364,TMIGD1,7.5237e-14,-8.02202929486422
COAD,79148,MMP28,5.9115e-17,-3.34632395121556
COAD,6359,CCL15,1.0344e-11,-1.87655086399964
COAD,6368,CCL23,4.528e-12,-3.27917410848905
COAD,79154,DHRS11,1.3614e-17,-2.77051322115084
COAD,11072,DUSP14,1e-20,1.95455748629406
COAD,80725,SRCIN1,1e-20,1.72023850776076
COAD,100170841,EPOP,1e-20,3.28466218548317
COAD,284110,GSDMA,1e-20,1.51045562166176
COAD,990,CDC6,1e-20,1.76329801955719
COAD,7153,TOP2A,1e-20,1.64422428435595
COAD,54474,KRT20,2.4321e-15,-2.96263572927599
COAD,25984,KRT23,1e-20,4.52844629655248
COAD,3866,KRT15,1e-20,1.66934765937197
COAD,60681,FKBP10,1e-20,1.7973533202804
COAD,2648,KAT2A,1e-20,1.53634736675119
COAD,672,BRCA1,1e-20,1.55214199245207
COAD,2118,ETV4,1e-20,5.56946981735
COAD,4356,MPP3,1e-20,1.7172102990196
COAD,146909,KIF18B,1e-20,1.93312189894041
COAD,113026,PLCD3,9.3739e-14,-1.87746077199224
COAD,80320,SP6,1e-20,1.57816897556104
COAD,80279,CDK5RAP3,1e-20,1.77470516209283
COAD,3218,HOXB8,1e-20,2.55493697419403
COAD,284076,TTLL6,7.1321e-11,-2.73418085173638
COAD,146956,EME1,1e-20,1.80226963289782
COAD,80221,ACSF2,2.6267e-14,-1.79422522583011
COAD,55018,ANKRD40CL,5.0306e-13,-1.74100858289104
COAD,4830,NME1,1e-20,1.65777948773475
COAD,55273,TMEM100,2.4097e-15,-3.5929951443784
COAD,55771,PRR11,1e-20,1.59675818626306
COAD,8787,RGS9,1.5071e-16,-1.61671295525427
COAD,8313,AXIN2,1e-20,2.29809383583703
COAD,6662,SOX9,1e-20,1.84759821223865
COAD,326624,RAB37,3.0054e-11,-1.78305275629188
COAD,92736,OTOP2,3.8513e-11,-6.77440492537856
COAD,100130933,SMIM6,3.3058e-12,-2.07052469053373
COAD,51,ACOX1,9.0789e-11,-1.52628712620905
COAD,2125,EVPL,1e-20,1.62584527872115
COAD,84733,CBX2,1e-20,3.6422394657944
COAD,57332,CBX8,1e-20,1.68135387701019
COAD,8535,CBX4,1e-20,1.51568695847398
COAD,92659,MAFG-DT,1e-20,2.8375396343794
COAD,5831,PYCR1,1e-20,1.67560120228905
COAD,23136,EPB41L3,1e-20,-3.13555011016133
COAD,10650,PRELID3A,1e-20,1.71861071022752
COAD,171586,ABHD3,6.3794e-13,-1.92674703324744
COAD,8780,RIOK3,7.6e-15,-1.50507571395201
COAD,1824,DSC2,2.5518e-12,-1.63198369299969
COAD,201501,ZBTB7C,7.4969e-18,-2.91081510754422
COAD,10449,ACAA2,6.9732e-15,-1.88506978495524
COAD,80323,CCDC68,3.4826e-16,-2.21782444727387
COAD,5205,ATP8B1,1.0236e-17,-1.69669256303588
COAD,5366,PMAIP1,1e-20,2.02248137181938
COAD,220441,RNF152,2.6253e-13,-3.10757766526074
COAD,596,BCL2,4.5255e-16,-1.71466049629689
COAD,5268,SERPINB5,1e-20,3.75267616675529
COAD,1675,CFD,4.2261e-14,-3.7099007658382
COAD,1820,ARID3A,1e-20,1.69345096974621
COAD,2788,GNG7,6.333600000000001e-20,-3.01109827803141
COAD,2767,GNA11,3.2447e-15,-1.71720343702638
COAD,10148,EBI3,5.6935e-12,-1.95111374428788
COAD,56961,SHD,1.6374e-15,-1.58426385904121
COAD,29128,UHRF1,1e-20,2.06812583256003
COAD,257000,TINCR,1.5958e-11,-2.59788867516543
COAD,79085,SLC25A23,1.4066e-17,-1.69990176709109
COAD,8744,TNFSF9,2.4964e-20,2.65709686672591
COAD,374877,TEX45,1e-20,1.93281710274185
COAD,30835,CD209,3.2854e-14,-2.96302545501127
COAD,7675,ZNF121,1e-20,1.53994865915901
COAD,54831,BEST2,1.5301e-11,-5.49060221850218
COAD,79883,PODNL1,1e-20,1.56150897611042
COAD,652995,UCA1,1.2049e-15,2.29278174922785
COAD,23149,FCHO1,1e-20,1.60129753756173
COAD,9518,GDF15,1e-20,2.93463062585753
COAD,100422943,MIR3189,1e-20,3.77609369417453
COAD,1311,COMP,1.3515e-11,2.76934859947786
COAD,80714,PBX4,1e-20,1.71646836812582
COAD,84306,PDCD2L,1e-20,1.53052808730449
COAD,57655,GRAMD1A,1e-20,1.5656608864701
COAD,53827,FXYD5,1e-20,2.01840209499707
COAD,100506469,TMEM147-AS1,1e-20,1.87804919073094
COAD,163183,SYNE4,1e-20,1.61352077700686
COAD,284403,WDR62,1e-20,2.00794684944089
COAD,3960,LGALS4,1e-20,-2.1739027782845
COAD,8857,FCGBP,7.1965e-12,-4.44509446961365
COAD,8425,LTBP4,1.726e-11,-1.54636654117247
COAD,374907,B3GNT8,1.0251e-13,-1.88890425801893
COAD,1087,CEACAM7,2.9605e-12,-5.78334261883727
COAD,23474,ETHE1,5.8566e-18,-1.89407904316308
COAD,147699,PPM1N,1e-20,1.50613401571167
COAD,147920,IGFL2,1.3771e-12,1.57094860517333
COAD,2906,GRIN2D,1e-20,4.13742155011198
COAD,114783,LMTK3,1e-20,1.93696766018807
COAD,6820,SULT2B1,1e-20,3.23952321632173
COAD,2523,FUT1,1e-20,2.24823120674876
COAD,6689,SPIB,1.3891e-14,-5.04714572964343
COAD,84798,C19orf48,1e-20,1.63268749206156
COAD,5655,KLK10,5.1861e-20,3.28924428515664
COAD,11012,KLK11,4.0964e-17,1.78273826727489
COAD,55786,ZNF415,1.4064e-12,-1.95568802884941
COAD,10990,LILRB5,9.6104e-15,-3.38369227727456
COAD,5794,AC010327.1,1.2356e-15,-2.30109809488329
COAD,27338,UBE2S,1e-20,1.72132418969409
COAD,57761,TRIB3,1e-20,3.67418960918365
COAD,27111,SDCBP2,8.2918e-17,-2.75255912453132
COAD,9762,LZTS3,1e-20,1.94730341389552
COAD,83959,SLC4A11,1e-20,2.09085343045111
COAD,994,CDC25B,1e-20,2.15933740644096
COAD,54498,SMOX,1e-20,2.11383805267412
COAD,650,BMP2,1.897e-13,-2.21940897579505
COAD,631,BFSP1,1e-20,1.63180275492413
COAD,3170,FOXA2,1e-20,1.8910437513659
COAD,1469,CST1,2.1529e-13,4.60697514510161
COAD,9837,GINS1,1e-20,1.55004888608879
COAD,2307,FOXS1,1e-20,1.55136427333802
COAD,1869,E2F1,1e-20,1.58756664410131
COAD,58476,TP53INP2,4.338e-15,-2.5982558310522
COAD,60436,TGIF2,1e-20,2.024211447243
COAD,388796,SNHG17,1e-20,2.1487598393532
COAD,80336,PABPC1L,1e-20,2.86664400192237
COAD,10953,TOMM34,1e-20,1.66881638178648
COAD,2139,EYA2,8.3255e-11,-4.16757265290078
COAD,1434,CSE1L,1e-20,1.56703014394683
COAD,441951,ZFAS1,1e-20,1.84651040960897
COAD,6615,SNAI1,1e-20,1.69651248830545
COAD,8537,BCAS1,1.877e-17,-3.00660399881947
COAD,6790,AURKA,1e-20,1.5522643997367
COAD,655,BMP7,1e-20,2.63483120518933
COAD,5105,PCK1,5.1336e-11,-3.5389724495548
COAD,56937,PMEPA1,1e-20,1.73679885318887
COAD,1908,EDN3,9.6963e-19,-4.37954602891872
COAD,28231,SLCO4A1,1e-20,3.33069115149328
COAD,100127888,SLCO4A1-AS1,1e-20,2.63482556778462
COAD,100652730,LINC00659,1e-20,2.27262045466299
COAD,55257,MRGBP,1e-20,1.51624681220543
COAD,63910,SLC17A9,1e-20,2.46730077098936
COAD,6725,SRMS,1e-20,1.67207081046776
COAD,54923,LIME1,1e-20,1.82007682109751
COAD,693232,MIR647,1e-20,1.87215821714831
COAD,58494,JAM2,7.3932e-12,-2.45252888444201
COAD,6493,SIM2,1e-20,3.14909674417939
COAD,64699,TMPRSS3,1e-20,2.23414947166593
COAD,55670,PEX26,2.9844e-12,-1.7583011443695
COAD,7122,CLDN5,4.8014e-14,-2.82995616335249
COAD,9609,RAB36,1e-20,2.01612633893023
COAD,255349,TMEM211,2.0633e-20,1.96384399836247
COAD,84133,ZNRF3,1e-20,1.58574334888965
COAD,3976,LIF,1e-20,1.78430168626816
COAD,91464,ISX,4.3238e-14,-2.98795869788215
COAD,3162,HMOX1,4.1715e-12,-1.89720245849925
COAD,23551,RASD2,2.1225e-11,-2.92141472160598
COAD,4151,MB,1.1068e-12,-3.25041805725732
COAD,7263,TST,3.9488e-17,-1.81799532992675
COAD,7008,TEF,1.0261e-12,-1.82457537124812
COAD,102723775,LINC01315,1e-20,1.51852670522882
COAD,80274,SCUBE1,3.1819e-12,-1.60217179075338
COAD,9620,CELSR1,1e-20,2.84108004450174
COAD,25817,TAFA5,1.4401e-18,1.65551195903515
COAD,3730,ANOS1,1e-20,1.68392098080932
COAD,4935,GPR143,1e-20,1.58087438508995
COAD,25975,EGFL6,1e-20,1.57434375392001
COAD,140462,ASB9,1e-20,1.82149399730295
COAD,660,BMX,6.0369e-11,-2.62121969343403
COAD,6322,SCML1,1e-20,1.58464328508961
COAD,7102,TSPAN7,1e-20,-3.04909824646756
COAD,4128,MAOA,1.3841e-17,-2.14925313442274
COAD,84679,SLC9A7,1e-20,1.65489375747332
COAD,7076,TIMP1,1e-20,2.30414514209987
COAD,92745,SLC38A5,1e-20,1.86094752476562
COAD,392465,GLOD5,1.009e-14,-1.67790228603762
COAD,6855,SYP,5.5055e-11,-2.08569900114132
COAD,57477,SHROOM4,1e-20,1.9430750457556
COAD,54857,GDPD2,2.0495e-11,-4.07817403339655
COAD,54821,ERCC6L,1e-20,1.9216170662729
COAD,10800,CYSLTR1,1.0462e-16,-2.05006752037738
COAD,9452,ITM2A,7.4314e-15,-2.33480161971702
COAD,27286,SRPX2,1e-20,2.77012018188307
COAD,402415,XKRX,1e-20,1.96761385433581
COAD,2491,CENPI,1e-20,1.66867879322478
COAD,6173,RPL36A,1.0271000000000001e-19,1.85314641928062
COAD,56271,BEX4,1.2111e-11,-1.97583414116778
COAD,9075,CLDN2,1e-20,6.31482339024506
COAD,5358,PLS3,1e-20,1.63027572830784
COAD,11254,SLC6A14,2.0565e-13,2.09895848008817
COAD,8862,APLN,1e-20,2.60454581636871
COAD,10813,UTP14A,1e-20,1.52015302922533
COAD,90161,HS6ST2,1e-20,3.0679828301843
COAD,2564,GABRE,1e-20,2.12819809058021
COAD,633,BGN,1e-20,2.69813971883727
COAD,1736,DKC1,1e-20,1.58512258783254
