cancer_type,ncbi_gene_id,gene_symbol,fdr_adjusted_p_value,log2_fold_change
BRCA,101929163,TSBP1-AS1,1e-20,-1.83875011833314
BRCA,3833,KIFC1,1e-20,2.83927277438385
BRCA,25803,SPDEF,1e-20,1.5805311179869
BRCA,389383,CLPSL2,1e-20,2.16253231824146
BRCA,340204,CLPSL1,1e-20,2.09963185001446
BRCA,221476,PI16,4.4148e-17,-5.57195922104851
BRCA,154467,CCDC167,1e-20,1.6590822261817
BRCA,23500,DAAM2,1e-20,-1.95565048246498
BRCA,4337,MOCS1,1.1138e-15,-1.90315953161365
BRCA,65989,DLK2,1e-20,-2.20200260897226
BRCA,11131,CAPN11,1e-20,-2.91571210014802
BRCA,51302,CYP39A1,1e-20,-2.58250816823355
BRCA,9481,SLC25A27,1e-20,-2.71940315970488
BRCA,221395,ADGRF5,1e-20,-1.86338535351798
BRCA,667,DST,1e-20,-2.84446856360243
BRCA,79627,OGFRL1,1e-20,-1.51242463528016
BRCA,83699,SH3BGRL2,1e-20,-2.26734681535079
BRCA,7272,TTK,1e-20,2.32455381578811
BRCA,112609,MRAP2,1.5264e-14,-2.2904244038653
BRCA,9096,TBX18,1e-20,-1.62642796864145
BRCA,4907,NT5E,4.5749e-18,-1.50840739774089
BRCA,135293,PM20D2,2.4568e-18,-1.98121988304572
BRCA,58528,RRAGD,1e-20,-1.60279638429732
BRCA,60468,BACH2,1e-20,-1.8382590009972
BRCA,55084,SOBP,1e-20,-2.00073889632391
BRCA,1300,COL10A1,1e-20,6.36752832761197
BRCA,221303,FAM162B,1e-20,-2.43876356915411
BRCA,79632,FAM184A,1e-20,-1.69963907123586
BRCA,23493,HEY2,2.0083e-15,-1.97984593925898
BRCA,135112,NCOA7,3.7341e-20,-1.52351393851539
BRCA,84870,RSPO3,1e-20,-2.99066213542066
BRCA,3908,LAMA2,8.8556e-20,-2.11607374215074
BRCA,2037,EPB41L2,1e-20,-1.6970203753958
BRCA,6446,SGK1,2.1309e-17,-1.50644966597376
BRCA,27115,PDE7B,1e-20,-1.96073247382544
BRCA,113115,MTFR2,1e-20,2.21847121074326
BRCA,53832,IL20RA,9.8963e-13,-1.79766669651647
BRCA,5325,PLAGL1,1e-20,-2.28084590317824
BRCA,8676,STX11,7.4975e-15,-1.93293456113435
BRCA,7402,UTRN,1e-20,-1.67298293433472
BRCA,389432,SAMD5,1e-20,-4.25401024885852
BRCA,23328,SASH1,1e-20,-1.63799041571492
BRCA,10090,UST,1e-20,-1.55060823229502
BRCA,9590,AKAP12,2.6847e-20,-2.72257413605576
BRCA,23345,SYNE1,1e-20,-1.68620198708057
BRCA,80177,MYCT1,1e-20,-2.23567466757802
BRCA,100130967,C6orf99,1e-20,1.8742067858778
BRCA,84624,FNDC1,9.8874e-20,1.99199424439369
BRCA,6581,SLC22A3,1.1766e-17,-2.97984243756774
BRCA,5071,PRKN,1e-20,-2.10658744696724
BRCA,135138,PACRG,1e-20,-1.83794324189103
BRCA,168002,DACT2,4.469200000000001e-19,-2.18491500408245
BRCA,101929504,LINC02544,1e-20,3.30723158368066
BRCA,115330,GPR146,1e-20,-2.49415956371284
BRCA,222962,SLC29A4,5.7925e-13,-2.27942550706207
BRCA,221981,THSD7A,5.023800000000001e-19,-1.59486613189421
BRCA,10124,ARL4A,1e-20,-1.76711933478966
BRCA,4223,MEOX2,1e-20,-3.34330246050804
BRCA,10551,AGR2,1e-20,1.86845376331077
BRCA,155465,AGR3,1e-20,2.15310062929442
BRCA,109729180,SNHG26,1e-20,-2.88481906644961
BRCA,84668,FAM126A,1e-20,-2.27718579282156
BRCA,51678,MPP6,1e-20,-1.68172745787892
BRCA,100506311,HOTAIRM1,2.9497e-16,-1.91213348347886
BRCA,3199,HOXA2,1e-20,-1.98404242609702
BRCA,3200,HOXA3,1e-20,-2.44758030871015
BRCA,3202,HOXA5,1e-20,-3.20391084415498
BRCA,3203,HOXA6,1e-20,-2.2901294646757
BRCA,3204,HOXA7,1e-20,-2.09017594979021
BRCA,3205,HOXA9,1.143e-19,-2.81220673781605
BRCA,3206,HOXA10,1.3683e-13,-1.81831950014329
BRCA,9586,CREB5,1e-20,-2.49071407128549
BRCA,222171,PRR15,1e-20,2.19601712971387
BRCA,222166,MTURN,3.0378e-18,-2.22889580353738
BRCA,11185,INMT,1e-20,-3.03062874245432
BRCA,358,AQP1,1e-20,-2.59281182511199
BRCA,117,ADCYAP1R1,1e-20,-2.48000655138599
BRCA,5137,PDE1C,1e-20,-3.49390347157746
BRCA,168667,BMPER,2.8579e-16,-1.84518893534008
BRCA,80820,EEPD1,1e-20,-1.78277403698394
BRCA,54749,EPDR1,4.1505e-17,-1.64557263075125
BRCA,3624,INHBA,1e-20,3.23879867612619
BRCA,23148,NACAD,1e-20,-1.8621907881377
BRCA,442319,ZNF727,4.5429e-18,-2.10400111032122
BRCA,51085,MLXIPL,1.0116e-12,-3.74747288971864
BRCA,10875,FGL2,1e-20,-1.54367975096745
BRCA,100505881,MAGI2-AS3,1e-20,-2.47533310495757
BRCA,2770,GNAI1,5.2998000000000003e-20,-2.42052272614063
BRCA,781,CACNA2D1,9.9432e-14,-1.8931971161459
BRCA,10371,SEMA3A,3.2571e-18,-1.75189213840431
BRCA,223117,SEMA3D,1e-20,-3.036437630191
BRCA,5243,ABCB1,1e-20,-2.64508349315873
BRCA,154661,RUNDC3B,1e-20,-2.02183502726224
BRCA,79689,STEAP4,4.3142e-11,-2.42508904133198
BRCA,2791,GNG11,1e-20,-2.40775014327278
BRCA,5166,PDK4,9.3312e-15,-4.03726159878808
BRCA,1780,DYNC1I1,2.3757e-13,-1.61818027761459
BRCA,100616117,MIR4653,1e-20,2.24781666054554
BRCA,5649,RELN,1.5532e-17,-2.24731993497982
BRCA,5577,PRKAR2B,3.2667e-12,-1.92259320197324
BRCA,54674,LRRN3,2.4473e-13,-2.69510298564048
BRCA,93986,FOXP2,2.0628e-17,-2.03139519627553
BRCA,858,CAV2,1e-20,-3.05633373266998
BRCA,857,CAV1,1e-20,-3.49527535265977
BRCA,79974,CPED1,3.6864e-16,-2.77500820201522
BRCA,5803,PTPRZ1,9.1603e-12,-2.54077124608924
BRCA,10157,AASS,1e-20,-1.9557316330967
BRCA,3952,LEP,4.6643e-13,-7.19221389566047
BRCA,401399,PRRT4,1.8523e-11,-2.36064520246022
BRCA,64753,CCDC136,1.0475e-20,-1.69383328100879
BRCA,100287482,SMKR1,1e-20,1.51722529250246
BRCA,1357,CPA1,8.5492e-15,-1.58351908385149
BRCA,4232,MEST,1.185e-19,-1.69313986770883
BRCA,91584,PLXNA4,5.3195e-15,-3.14211963578245
BRCA,389558,FAM180A,1.9317e-15,-1.58572241384954
BRCA,5764,PTN,1.5524e-17,-3.95940636643238
BRCA,27147,DENND2A,1e-20,-2.54427414893393
BRCA,23601,CLEC5A,1e-20,1.5626698261027
BRCA,2051,EPHB6,1e-20,-2.18778373267521
BRCA,26047,CNTNAP2,1e-20,1.94410879910795
BRCA,2146,EZH2,1e-20,2.03361894800316
BRCA,5919,RARRES2,1.0296e-12,-1.51125511902761
BRCA,155038,GIMAP8,1e-20,-2.13012493458904
BRCA,168537,GIMAP7,1e-20,-1.86468934032515
BRCA,474344,GIMAP6,1e-20,-1.81042247891033
BRCA,170575,GIMAP1,1e-20,-1.81902709525238
BRCA,55340,GIMAP5,4.2364e-18,-1.96014098031077
BRCA,349136,WDR86,1e-20,-2.8656674074736
BRCA,100131176,WDR86-AS1,1e-20,-3.18331843202051
BRCA,7516,XRCC2,1e-20,1.65914431387686
BRCA,83595,SOX7,1e-20,-1.99315589181197
BRCA,57604,TRMT9B,1e-20,-2.73851453242927
BRCA,10395,DLC1,1e-20,-2.01061876208134
BRCA,286097,MICU3,1e-20,-2.55802267352524
BRCA,51201,ZDHHC2,1e-20,-1.64068863081241
BRCA,5157,PDGFRL,1.3462e-19,-1.52678991025235
BRCA,9,NAT1,1e-20,2.38525544136918
BRCA,4023,LPL,2.1739e-14,-5.15110091363444
BRCA,10361,NPM2,8.4847e-14,-2.04054179386285
BRCA,9796,PHYHIP,1e-20,-2.97264150760384
BRCA,1960,EGR3,5.572e-15,-2.73573985489036
BRCA,8793,TNFRSF10D,1e-20,-2.38109378160623
BRCA,157313,CDCA2,1e-20,2.17951105027151
BRCA,64641,EBF2,4.3847e-18,-2.27886482071498
BRCA,1808,DPYSL2,1e-20,-1.62336873555428
BRCA,157570,ESCO2,1e-20,2.17152710603881
BRCA,55872,PBK,1e-20,3.45038387692305
BRCA,286133,SCARA5,1.9271e-17,-5.69158999569032
BRCA,100128750,RBPMS-AS1,3.9635e-15,-2.02415640136526
BRCA,3084,NRG1,4.3981e-17,-3.11619838466359
BRCA,25960,ADGRA2,1e-20,-1.64458158744737
BRCA,6867,TACC1,1e-20,-2.09145446057273
BRCA,6422,SFRP1,1e-20,-4.98036246577057
BRCA,79645,EFCAB1,1e-20,-2.72268459807061
BRCA,64321,SOX17,3.4301e-17,-2.36455732245625
BRCA,137872,ADHFE1,2.0781e-20,-1.89409017060148
BRCA,80243,PREX2,1e-20,-2.50088809036226
BRCA,2167,FABP4,1.8197e-15,-6.09923658782236
BRCA,100127983,C8orf88,1e-20,-1.93432777831537
BRCA,862,RUNX1T1,1e-20,-2.22499605387962
BRCA,9134,CCNE2,1e-20,1.73535454426022
BRCA,4147,MATN2,1e-20,-3.46153444310446
BRCA,1345,COX6C,1e-20,1.73805724042195
BRCA,83988,NCALD,1e-20,-2.47387349442747
BRCA,284,ANGPT1,2.1708e-16,-3.11844242712147
BRCA,105375706,LINC02237,9.413e-13,-1.96864375596472
BRCA,4856,CCN3,7.7939e-12,-1.95600789658263
BRCA,5168,ENPP2,1e-20,-3.20187027618884
BRCA,7373,COL14A1,1e-20,-2.35276236970454
BRCA,29028,ATAD2,1e-20,1.6565863187923
BRCA,114907,FBXO32,3.4432e-16,-1.58394675669359
BRCA,6713,SQLE,1e-20,1.70821471304973
BRCA,137835,TMEM71,9.3947e-16,-2.22031528223573
BRCA,8840,CCN4,1e-20,3.43992418277429
BRCA,66004,LYNX1,1e-20,-1.89330928397168
BRCA,338328,GPIHBP1,1e-20,-4.19623748128863
BRCA,114822,RHPN1,1e-20,1.8648433823922
BRCA,225689,MAPK15,1e-20,1.80135850080512
BRCA,4796,TONSL,1e-20,1.6779463168609
BRCA,90990,KIFC2,1e-20,1.5519612718818
BRCA,9401,RECQL4,1e-20,2.19363390254649
BRCA,101929127,PGM5P3-AS1,2.6799e-14,-1.62760683812965
BRCA,23189,KANK1,1e-20,-2.01104600672646
BRCA,10655,DMRT2,1.1143e-11,-2.09491164702547
BRCA,401491,VLDLR-AS1,4.0081e-12,-2.37224704820292
BRCA,7436,VLDLR,3.2908e-14,-1.68713766453847
BRCA,90865,IL33,1e-20,-3.80313501988938
BRCA,401492,LINC01235,7.2427e-16,-2.84792316987349
BRCA,4781,NFIB,1e-20,-2.26044246507135
BRCA,158326,FREM1,1e-20,-3.64436478788681
BRCA,7010,TEK,1e-20,-2.08846426578222
BRCA,79817,MOB3B,1e-20,-2.06271891726881
BRCA,364,AQP7,9.0997e-15,-6.18921177744095
BRCA,1271,CNTFR,4.127e-15,-3.94629493951916
BRCA,3590,IL11RA,1e-20,-1.75971591572341
BRCA,6366,CCL21,3.7433e-16,-3.62567734949597
BRCA,84904,ARHGEF39,1e-20,1.51802459801869
BRCA,4882,NPR2,1e-20,-1.84184176312603
BRCA,158376,SPAAR,8.0246e-19,-2.75201388369371
BRCA,8434,RECK,1e-20,-1.9103448813607
BRCA,5239,PGM5,1e-20,-3.24582407579612
BRCA,572558,PGM5-AS1,1e-20,-2.15055967657538
BRCA,8395,PIP5K1B,3.2367e-12,-2.23711868244127
BRCA,9413,FAM189A2,1e-20,-3.01896071321572
BRCA,320,APBA1,1e-20,-1.91850188597881
BRCA,256691,MAMDC2,1e-20,-3.73514680866443
BRCA,687,KLF9,1e-20,-1.796722504996
BRCA,216,ALDH1A1,1e-20,-2.99392852721978
BRCA,301,ANXA1,1e-20,-2.78533883793996
BRCA,5125,PCSK5,2.522e-19,-1.73084710646588
BRCA,158471,PRUNE2,4.9551e-13,-2.08817982712158
BRCA,7091,TLE4,1e-20,-1.67123852328622
BRCA,257019,FRMD3,1e-20,-2.19866264839021
BRCA,64078,SLC28A3,4.0008e-11,-3.20971503154803
BRCA,4915,NTRK2,1e-20,-4.35407888145032
BRCA,2619,GAS1,1e-20,-1.66688676811421
BRCA,100506834,GAS1RR,1e-20,-1.6144742828377
BRCA,1164,CKS2,1e-20,2.31459363355057
BRCA,4969,OGN,1e-20,-3.59102496674175
BRCA,1842,ECM2,4.428e-17,-2.51638670301831
BRCA,407019,MIR27B,2.2864e-12,-2.33456827566613
BRCA,5727,PTCH1,1e-20,-1.90087211701313
BRCA,8555,CDC14B,1e-20,-1.9841082892959
BRCA,55335,NIPSNAP3B,1.0689e-16,-2.53386451143852
BRCA,58499,ZNF462,1e-20,-1.78697240382636
BRCA,9314,KLF4,1.6780000000000003e-20,-2.7276959426559
BRCA,79987,SVEP1,1e-20,-3.52929513048197
BRCA,7099,TLR4,1e-20,-1.63340399768051
BRCA,1620,BRINP1,3.5216e-17,-3.0765590951316
BRCA,2934,GSN,1e-20,-2.52969671799498
BRCA,26468,LHX6,1e-20,-1.96712758565883
BRCA,23452,ANGPTL2,1e-20,-1.96824683291949
BRCA,83543,AIF1L,1e-20,-1.79665979951618
BRCA,29989,OBP2B,8.8305e-14,-1.90600250999052
BRCA,138162,C9orf116,1e-20,1.73129986884029
BRCA,389813,AJM1,1e-20,1.59328736537209
BRCA,89958,SAPCD2,1e-20,1.88570872185021
BRCA,286262,TPRN,1e-20,1.66604307465469
BRCA,375791,CYSRT1,1e-20,1.66950262638747
BRCA,1316,KLF6,1e-20,-1.58456270823939
BRCA,1645,AKR1C1,1.0613e-16,-4.4385670987157
BRCA,1646,AKR1C2,9.1824e-15,-5.04581450266149
BRCA,8644,AKR1C3,4.8317e-20,-2.84531224802665
BRCA,5209,PFKFB3,5.9601e-13,-1.73842873851486
BRCA,80760,ITIH5,3.081e-19,-4.29636207745708
BRCA,2625,GATA3,1e-20,1.56044494134979
BRCA,399717,GATA3-AS1,1e-20,1.78149735442274
BRCA,10659,CELF2,1e-20,-1.97789064305292
BRCA,83643,CCDC3,2.3107e-14,-2.68180943639303
BRCA,55388,MCM10,1e-20,2.50969584193339
BRCA,222389,BEND7,1e-20,-1.58610042246351
BRCA,9397,NMT2,1e-20,-1.84234577358038
BRCA,221061,FAM171A1,1e-20,-1.72233929997359
BRCA,4360,MRC1,2.5748e-11,-2.40121398091351
BRCA,5979,RET,1e-20,2.18077269030464
BRCA,6387,CXCL12,1e-20,-2.32186830796218
BRCA,11067,DEPP1,3.8396e-19,-2.42707428896898
BRCA,2662,GDF10,4.9104e-19,-3.66811912468643
BRCA,170371,TMEM273,1e-20,-2.14224493069442
BRCA,11130,ZWINT,1e-20,2.36868232957982
BRCA,220965,FAM13C,1e-20,-2.69192920279188
BRCA,983,CDK1,1e-20,3.01446640977455
BRCA,84159,ARID5B,1e-20,-1.74723868273069
BRCA,219790,RTKN2,1e-20,1.67555505331264
BRCA,1959,EGR2,1.0239e-18,-2.71879497621054
BRCA,84883,AIFM2,6.1356e-15,-1.51809445801586
BRCA,219699,UNC5B,1e-20,1.59612601964086
BRCA,64072,CDH23,5.4953e-18,-2.07753660047102
BRCA,64115,VSIR,1e-20,-1.97773639406039
BRCA,102465689,MIR7152,5.0884e-12,-1.53106949272595
BRCA,9469,CHST3,1e-20,-1.94736289424127
BRCA,219654,ZCCHC24,1e-20,-1.74203858178532
BRCA,219348,PLAC9,1.7954e-17,-3.49556767646388
BRCA,79812,MMRN2,1e-20,-2.16918288557515
BRCA,6623,SNCG,4.9653e-14,-2.63136299663559
BRCA,100132116,ACTA2-AS1,3.1984e-16,-3.53623248510892
BRCA,59,ACTA2,1e-20,-2.09103654655285
BRCA,3832,KIF11,1e-20,2.40660738474788
BRCA,338557,FFAR4,2.9715e-13,-1.60407132366886
BRCA,5950,RBP4,1.1394e-14,-5.98511650142485
BRCA,10580,SORBS1,2.0533e-16,-3.38472163652125
BRCA,84171,LOXL4,9.5054e-17,-2.74782736963347
BRCA,60495,HPSE2,1e-20,-2.51273256301436
BRCA,30819,KCNIP2,3.755e-14,-5.19296823736595
BRCA,9148,NEURL1,1e-20,1.5670586262992
BRCA,1308,COL17A1,1e-20,-4.70726654607129
BRCA,120,ADD3,1e-20,-1.67734355927274
BRCA,150,ADRA2A,5.1334e-20,-1.8196404066999
BRCA,57678,GPAM,4.4533e-13,-3.7510645576947
BRCA,3983,ABLIM1,1e-20,-1.59351352749414
BRCA,196051,PLPP4,1e-20,2.45101324294397
BRCA,119587,CPXM2,1e-20,-1.75193477388117
BRCA,118611,C10orf90,1.7899e-14,-1.54695617814141
BRCA,4288,MKI67,1e-20,3.21857372359136
BRCA,253738,EBF3,1e-20,-2.87712946176237
BRCA,101,ADAM8,1e-20,2.0718584675712
BRCA,338707,B4GALNT4,1e-20,1.59807283346729
BRCA,3665,IRF7,1e-20,1.62546741457215
BRCA,57104,PNPLA2,4.1269e-15,-1.51604582538593
BRCA,1028,CDKN1C,1e-20,-2.25565932671944
BRCA,116969,ART5,2.2483e-12,-1.51954190457844
BRCA,341277,OVCH2,2.1279e-14,-1.7311832415722
BRCA,7275,TUB,1e-20,-1.52311865358675
BRCA,79608,RIC3,2.2227e-19,-2.81270357656028
BRCA,133,ADM,2.9027e-15,-2.15492126808207
BRCA,10894,LYVE1,7.364e-17,-5.46299940190114
BRCA,27122,DKK3,1e-20,-1.70566910136279
BRCA,5140,PDE3B,1.7796e-11,-3.12257577809978
BRCA,6288,SAA1,1.6546e-16,-4.74703465944551
BRCA,79733,E2F8,1e-20,1.81885056089543
BRCA,89797,NAV2,7.5718e-20,-1.89165377726435
BRCA,143662,MUC15,3.0351e-13,-3.74265301430321
BRCA,8424,BBOX1,1.0519000000000001e-19,-4.1496574272433
BRCA,55366,LGR4,1e-20,-1.79598107435261
BRCA,81930,KIF18A,1e-20,2.09745757108957
BRCA,744,MPPED2,2.9219e-18,-2.06055168714875
BRCA,847,CAT,2.4096000000000004e-19,-1.71351236211796
BRCA,25891,PAMR1,1e-20,-4.33671429282812
BRCA,60529,ALX4,1.3576e-11,-2.4861994925681
BRCA,57586,SYT13,1e-20,2.51273256301436
BRCA,90993,CREB3L1,1e-20,1.88309926940976
BRCA,399888,FAM180B,8.929e-11,-1.64247053731582
BRCA,219539,YPEL4,1e-20,-1.95278811599407
BRCA,10249,GLYAT,5.7915e-15,-4.61906080445852
BRCA,374393,FAM111B,1e-20,2.89064278181374
BRCA,54972,TMEM132A,1e-20,1.86704421303782
BRCA,79026,AHNAK,1e-20,-1.58564828174355
BRCA,221091,LRRN4CL,1e-20,-3.90057577880658
BRCA,117245,PLAAT5,1.6523e-14,-3.01644358428403
BRCA,85329,LGALS12,3.1556e-11,-5.27984269352035
BRCA,10004,NAALADL1,1e-20,-1.50038124681656
BRCA,113130,CDCA5,1e-20,2.83190158041075
BRCA,254263,CNIH2,1e-20,2.37740143078579
BRCA,57124,CD248,1.9001e-14,-1.53602430635314
BRCA,116535,MRGPRF,1e-20,-2.47266368921408
BRCA,2348,FOLR1,4.369e-11,-4.02853767094147
BRCA,2350,FOLR2,7.7878e-12,-2.0549697197896
BRCA,101928555,LINC01537,1e-20,-1.62667275260599
BRCA,5138,PDE2A,1e-20,-3.62628936301009
BRCA,10809,STARD10,1e-20,1.63285672062903
BRCA,283208,P4HA3,1e-20,2.42263400111001
BRCA,84649,DGAT2,4.0408e-12,-3.0243991690364
BRCA,65987,KCTD14,2.0831e-17,-2.64362534009972
BRCA,7069,THRSP,9.8894e-13,-3.85085294720388
BRCA,8322,FZD4,1.1563e-17,-2.30318421598809
BRCA,10003,NAALAD2,5.4894e-12,-2.1788739581698
BRCA,143689,PIWIL4,3.6449e-14,-1.52528566044549
BRCA,154810,AMOTL1,1e-20,-1.79214254279791
BRCA,84441,MAML2,1e-20,-2.44343635759789
BRCA,79780,CCDC82,1e-20,-1.75648029559201
BRCA,7225,TRPC6,1e-20,-1.71624054102021
BRCA,57562,CEP126,6.5355e-17,-1.54798676466119
BRCA,4312,MMP1,1e-20,2.91015700383547
BRCA,4314,MMP3,1e-20,2.29794220401372
BRCA,4322,MMP13,1e-20,3.48877205929985
BRCA,80310,PDGFD,1e-20,-2.30650326155123
BRCA,2893,GRIA4,5.3880000000000004e-20,-2.95419631038688
BRCA,85463,ZC3H12C,1e-20,-1.93714163079804
BRCA,57569,ARHGAP20,1e-20,-3.24366908096686
BRCA,120376,COLCA2,3.0525e-13,-1.8386910405244
BRCA,23235,SIK2,5.8749e-19,-2.11102664083461
BRCA,1410,CRYAB,5.8456e-19,-4.11247636392826
BRCA,85458,DIXDC1,1e-20,-1.69088883411993
BRCA,283140,AP002884.1,2.476e-15,-1.65124636847569
BRCA,4684,NCAM1,2.8424e-13,-2.77483975982733
BRCA,1813,DRD2,1.5063e-12,-1.93092653106403
BRCA,7704,ZBTB16,8.434400000000001e-19,-3.05883598009775
BRCA,6876,TAGLN,1e-20,-1.76662773176958
BRCA,53826,FXYD6,1e-20,-1.5105472147523
BRCA,6327,SCN2B,1e-20,-2.04544297076117
BRCA,4162,AP002956.1,1.095e-17,-1.95376805175847
BRCA,23650,TRIM29,1e-20,-3.3840516329678
BRCA,399959,MIR100HG,1e-20,-1.94313708454725
BRCA,79827,CLMP,2.6353000000000002e-19,-2.20965936192271
BRCA,55800,SCN3B,1e-20,-1.5165194976611
BRCA,64221,ROBO3,1e-20,-2.24361391514155
BRCA,54538,ROBO4,1e-20,-2.09739524982825
BRCA,220296,HEPACAM,7.206e-13,-1.67084033588156
BRCA,105369550,FEZ1,1e-20,-1.65808942794782
BRCA,63970,TP53AIP1,4.9636e-20,-3.36457243229586
BRCA,440073,IQSEC3,6.8568e-18,-1.64293256935849
BRCA,2305,FOXM1,1e-20,3.26520028980295
BRCA,10635,RAD51AP1,1e-20,1.84832670311391
BRCA,7450,VWF,1e-20,-2.28660526038871
BRCA,83461,CDCA3,1e-20,2.72512884772811
BRCA,2,A2M,1e-20,-1.57394173838482
BRCA,100499405,LINC00987,1e-20,-1.59258171590007
BRCA,51267,CLEC1A,1e-20,-2.0067637022193
BRCA,4973,OLR1,1e-20,2.27501575682311
BRCA,81575,APOLD1,4.6936e-14,-2.10607744058207
BRCA,9052,GPRC5A,1e-20,2.15221675190919
BRCA,2012,EMP1,1e-20,-1.97605224127069
BRCA,79785,RERGL,1e-20,-4.62292158742339
BRCA,5288,PIK3C2G,1e-20,-3.88371855654118
BRCA,3945,LDHB,1.5374e-11,-1.61722584927608
BRCA,10060,ABCC9,1.7176e-15,-2.17880315278877
BRCA,6489,ST8SIA1,3.2471e-13,-1.86372026248099
BRCA,6660,SOX5,1.2715e-11,-2.02715405150373
BRCA,79365,BHLHE41,1e-20,-1.77222784600806
BRCA,8082,SSPN,1e-20,-1.90130520845255
BRCA,83857,TMTC1,1e-20,-3.10027780894499
BRCA,441631,TSPAN11,6.2075e-19,-1.54731633958995
BRCA,121512,FGD4,1e-20,-1.50056465341709
BRCA,225,ABCD2,9.9549e-12,-2.32998464975842
BRCA,1272,CNTN1,8.8856e-16,-1.86527242017452
BRCA,347902,AMIGO2,2.9631e-14,-1.99209226337296
BRCA,10411,RAPGEF3,1e-20,-2.05594338020384
BRCA,27289,RND1,6.4067e-17,1.57749772421416
BRCA,10024,TROAP,1e-20,3.46290939060881
BRCA,29127,RACGAP1,1e-20,1.6570940022957
BRCA,2819,GPD1,6.1673e-15,-6.50863384238062
BRCA,25840,METTL7A,1e-20,-2.00990420870189
BRCA,3164,NR4A1,8.1453e-13,-2.6134058250517
BRCA,3887,KRT81,3.7724e-12,-1.8399240650787
BRCA,3852,KRT5,1.4301e-19,-4.3987951880255
BRCA,23371,TNS2,1e-20,-1.64685288502544
BRCA,3489,IGFBP6,6.7898e-20,-3.33467633174844
BRCA,9700,ESPL1,1e-20,2.61465418565796
BRCA,3229,HOXC13,1e-20,2.78437635827951
BRCA,100124700,HOTAIR,1e-20,2.09862167722896
BRCA,3227,HOXC11,1e-20,2.47923056120634
BRCA,100874365,HOXC-AS3,1e-20,2.18269229751619
BRCA,3226,HOXC10,1e-20,2.21305154747802
BRCA,5502,PPP1R1A,1.4088e-15,-4.5602644669212
BRCA,3679,ITGA7,1.4665e-17,-3.72451267825672
BRCA,5959,RDH5,1.2593e-15,-3.56132613645392
BRCA,8630,HSD17B6,1e-20,2.88020901675181
BRCA,121227,LRIG3,1e-20,-1.86704162502302
BRCA,9194,SLC16A7,5.2577e-13,-3.08060768992918
BRCA,552,AVPR1A,1.254e-16,-1.60076950413142
BRCA,283417,DPY19L2,1.1004e-16,-1.9038095585787
BRCA,253827,MSRB3,1e-20,-1.99918268619801
BRCA,11213,IRAK3,1.0627e-15,-2.03521651482329
BRCA,1368,CPM,3.9164e-12,-1.53319576312683
BRCA,5787,PTPRB,1e-20,-2.08343753532668
BRCA,9182,RASSF9,1e-20,-2.69578761525089
BRCA,1848,DUSP6,1e-20,-1.91533115168074
BRCA,1634,DCN,1e-20,-2.32382909085434
BRCA,8835,SOCS2,1e-20,-2.06643126109278
BRCA,59277,NTN4,1.0963e-18,-1.72484010492933
BRCA,3479,IGF1,9.2037e-16,-2.22958792274065
BRCA,121551,BTBD11,1e-20,-1.89475894195269
BRCA,32,ACACB,1.6835e-14,-3.37028695534259
BRCA,217,ALDH2,6.6172e-15,-1.82089742341994
BRCA,1840,DTX1,4.5406e-17,-2.32836255301201
BRCA,10993,SDS,1e-20,2.67423172395361
BRCA,84900,RNFT2,1e-20,1.66931268314221
BRCA,54997,TESC,5.6032e-12,-2.40239297910583
BRCA,11113,CIT,1e-20,1.76801242188237
BRCA,92558,BICDL1,1e-20,2.61429479797829
BRCA,9478,CABP1,1.8847e-19,-1.90804429022489
BRCA,338442,HCAR2,9.4366e-15,-3.41666858485777
BRCA,92293,TMEM132C,2.4801e-16,-4.20672135743089
BRCA,440119,FZD10-AS1,1e-20,-2.27902643860169
BRCA,283383,ADGRD1,2.2357e-16,-2.95680011805158
BRCA,2706,GJB2,1e-20,4.04603261475421
BRCA,221150,SKA3,1e-20,2.94787847038428
BRCA,10810,WASF3,1e-20,-2.28085889835228
BRCA,387496,RASL11A,1e-20,-1.56064684016929
BRCA,84935,MEDAG,2.2131e-17,-2.91670684948701
BRCA,90634,N4BP2L1,1e-20,-1.53959085534977
BRCA,9365,KL,1e-20,-2.57845572177957
BRCA,4081,MAB21L1,1e-20,-2.94148196386898
BRCA,4093,SMAD9,1e-20,-1.83199518896521
BRCA,10631,POSTN,1e-20,2.12773292074312
BRCA,10186,LHFPL6,1e-20,-2.35231131882448
BRCA,2308,FOXO1,1e-20,-1.92138828923604
BRCA,28984,RGCC,1e-20,-1.72279469403417
BRCA,400128,TUSC8,4.7215e-13,-1.75001772928818
BRCA,81617,CAB39L,1e-20,-1.52871851797414
BRCA,220108,FAM124A,1e-20,-1.69620583383787
BRCA,55901,THSD1,1e-20,-1.689095532257
BRCA,81624,DIAPH3,1e-20,1.96276548138915
BRCA,115207,KCTD12,1e-20,-1.83892011806276
BRCA,122060,SLAIN1,2.8673e-14,-2.25938163647471
BRCA,1910,EDNRB,1e-20,-2.60626313081422
BRCA,10253,SPRY2,1e-20,-2.96029773844363
BRCA,283481,FGF14-AS2,1e-20,-2.35931608372774
BRCA,8660,IRS2,1e-20,-2.05387432472434
BRCA,2155,F7,1e-20,1.70752479089961
BRCA,2159,F10,1.3067000000000001e-19,-2.82388681060601
BRCA,100507747,C13orf46,4.0487e-18,-1.76468585252213
